rating_id,customer_id,order_id,menu_item_id,restaurant_id,rating,review_date,review_text,quarantine_reason
41329,41501,42488,123,3,4,2025-01-16,Very good,Unknown order_id
42130,6737,40301,8,8,4,2025-11-18,Very good,Unknown order_id
44373,15182,19002,140,20,4,2025-05-21,Very good,Unknown order_id
44870,49228,39503,108,8,5,2025-11-03,Good experience,Unknown order_id
46847,4042,46991,10,10,5,2025-05-09,Excellent,Unknown order_id
47556,26860,38145,77,17,5,2025-11-06,Excellent,Unknown order_id
48373,16064,34909,68,8,5,2025-07-16,Average,Unknown order_id
48645,26391,22659,98,18,4,2025-08-09,Average,Unknown order_id
49516,40283,3592,126,6,1,2025-11-24,Average,Unknown order_id
50392,2061,39352,130,10,4,2025-03-01,Could be better,Unknown order_id
50774,10247,56574,133,13,5,2025-04-26,Average,Unknown order_id
54596,40283,3592,6,6,5,2025-11-24,Good experience,Unknown order_id
55325,23440,90026,137,17,4,2025-10-18,Good value,Unknown order_id
55674,29466,37834,92,12,5,2025-12-16,Good experience,Unknown order_id
57797,24892,84854,133,13,1,2025-03-22,Excellent,Unknown order_id
59748,990,49636,62,2,3,2025-10-25,Very good,Unknown order_id
60825,6269,9946,105,5,4,2025-10-28,Good experience,Unknown order_id
61115,27202,22360,64,4,4,2025-12-13,Excellent,Unknown order_id
63004,46079,59376,114,14,4,2025-09-14,Very good,Unknown order_id
63761,11253,93296,95,15,5,2025-02-25,Good experience,Unknown order_id
64102,14774,46700,10,10,4,2025-09-19,Good experience,Unknown order_id
65631,27202,22360,44,4,3,2025-12-11,Good experience,Unknown order_id
65672,46564,60303,14,14,4,2025-01-13,Average,Unknown order_id
65833,10975,2760,114,14,5,2025-12-31,Excellent,Unknown order_id
66254,41599,31820,110,10,4,2025-09-15,Could be better,Unknown order_id
66817,36182,74318,24,4,5,2025-08-29,Very good,Unknown order_id
69823,37914,2678,63,3,5,2025-12-10,Good value,Unknown order_id
71208,33150,31764,10,10,1,2025-07-19,Average,Unknown order_id
71227,38139,79358,125,5,1,2025-03-29,Very good,Unknown order_id
71865,45104,76071,10,10,5,2025-05-16,Could be better,Unknown order_id
72608,20536,35797,90,10,4,2025-04-21,Good experience,Unknown order_id
72900,17127,49388,57,17,5,2025-04-20,Good value,Unknown order_id
74501,22932,57621,23,3,5,2025-08-16,Could be better,Unknown order_id
76603,43416,32495,133,13,3,2025-02-05,Good value,Unknown order_id
76712,47487,15869,77,17,5,2025-10-04,Very good,Unknown order_id
77010,39297,9734,123,3,3,2025-12-07,Average,Unknown order_id
77656,17093,20172,12,12,4,2025-06-02,Could be better,Unknown order_id
77669,41520,82805,62,2,5,2025-05-10,Good value,Unknown order_id
77742,11921,42067,64,4,5,2025-09-01,Excellent,Unknown order_id
77814,17557,94584,13,13,5,2025-03-25,Good value,Unknown order_id
81711,6737,40301,128,8,4,2025-11-16,Good experience,Unknown order_id
81980,4042,46991,130,10,5,2025-05-07,Excellent,Unknown order_id
82198,49065,40063,76,16,4,2025-08-18,Average,Unknown order_id
82433,3862,88091,117,17,5,2025-12-31,Good experience,Unknown order_id
82725,26860,38145,117,17,5,2025-11-04,Very good,Unknown order_id
82920,30018,55124,127,7,3,2025-11-05,Average,Unknown order_id
85216,12333,97449,145,5,5,2025-10-30,Good value,Unknown order_id
85508,16980,67887,95,15,5,2025-07-07,Could be better,Unknown order_id
85793,47487,15869,137,17,4,2025-10-04,Good experience,Unknown order_id
85802,17723,20904,14,14,5,2025-03-31,Very good,Unknown order_id
88086,1356,32284,63,3,5,2025-08-11,Average,Unknown order_id
88365,21136,97389,1,1,5,2025-07-05,Average,Unknown order_id
88893,9497,31488,139,19,1,2025-01-24,Good value,Unknown order_id
90399,14774,46700,90,10,4,2025-09-19,Excellent,Unknown order_id
90697,11253,93296,115,15,3,2025-02-24,Could be better,Unknown order_id
90804,40528,15496,80,20,2,2025-02-24,Average,Unknown order_id
91433,29466,37834,92,12,3,2025-12-15,Could be better,Unknown order_id
92020,3085,84344,101,1,5,2025-12-31,Could be better,Unknown order_id
93460,42751,89817,101,1,5,2025-04-17,Good value,Unknown order_id
93471,6470,83870,86,6,3,2025-09-11,Good value,Unknown order_id
94309,17723,20904,74,14,5,2025-03-30,Excellent,Unknown order_id
98196,11993,92222,140,20,5,2025-11-11,Average,Unknown order_id
98424,32545,39913,39,19,4,2025-01-06,Could be better,Unknown order_id
98481,16625,77404,138,18,4,2025-11-26,Good value,Unknown order_id
99447,23079,3488,17,17,5,2025-01-13,Good value,Unknown order_id
201,36145,57340,33,10,4,2025-09-11,Average,Rated menu item is not part of the referenced order
594,37609,23570,87,2,5,2025-02-04,Excellent,Rated menu item is not part of the referenced order
650,23180,29254,114,14,4,2025-01-27,Excellent,Rated menu item is not part of the referenced order
864,19792,39229,35,7,4,2025-04-13,Good experience,Rated menu item is not part of the referenced order
874,37257,91364,18,13,4,2025-12-02,Good value,Rated menu item is not part of the referenced order
882,28546,60965,79,13,5,2025-04-29,Good experience,Rated menu item is not part of the referenced order
1015,31432,39492,108,1,4,2025-12-09,Could be better,Rated menu item is not part of the referenced order
1275,6287,98923,111,20,5,2025-07-13,Good value,Rated menu item is not part of the referenced order
1743,48672,93435,134,3,4,2025-12-06,Excellent,Rated menu item is not part of the referenced order
2373,40091,57191,79,5,5,2025-07-28,Average,Rated menu item is not part of the referenced order
2654,30072,65215,107,8,5,2025-11-14,Could be better,Rated menu item is not part of the referenced order
2678,24035,92061,66,10,2,2025-05-29,Good experience,Rated menu item is not part of the referenced order
2773,2127,25266,107,16,5,2025-01-08,Good value,Rated menu item is not part of the referenced order
2819,26922,57382,142,19,4,2025-06-20,Average,Rated menu item is not part of the referenced order
3479,3019,52912,75,17,5,2025-04-09,Excellent,Rated menu item is not part of the referenced order
3484,22639,3883,32,18,5,2025-07-20,Good value,Rated menu item is not part of the referenced order
3934,3062,2345,130,9,2,2025-02-07,Excellent,Rated menu item is not part of the referenced order
4141,38491,70992,10,11,2,2025-10-26,Could be better,Rated menu item is not part of the referenced order
4224,25634,33609,47,4,5,2025-07-07,Good experience,Rated menu item is not part of the referenced order
4494,39078,10567,71,15,4,2025-06-06,Good experience,Rated menu item is not part of the referenced order
4573,10543,61697,138,1,4,2025-12-16,Good experience,Rated menu item is not part of the referenced order
4635,35214,18489,8,20,1,2025-02-28,Average,Rated menu item is not part of the referenced order
4717,2309,86849,84,4,2,2025-10-13,Very good,Rated menu item is not part of the referenced order
4925,18449,66485,80,9,3,2025-12-29,Good value,Rated menu item is not part of the referenced order
5006,21814,21989,14,8,5,2025-08-02,Excellent,Rated menu item is not part of the referenced order
5029,44373,40980,5,14,1,2025-04-07,Good value,Rated menu item is not part of the referenced order
5130,4235,51999,4,16,5,2025-10-19,Excellent,Rated menu item is not part of the referenced order
5317,43278,94134,51,1,4,2025-10-17,Could be better,Rated menu item is not part of the referenced order
5345,3076,75981,35,17,1,2025-07-15,Good value,Rated menu item is not part of the referenced order
6623,26904,43494,104,11,3,2025-05-12,Very good,Rated menu item is not part of the referenced order
7473,21063,33033,103,16,3,2025-10-22,Excellent,Rated menu item is not part of the referenced order
7551,43239,19919,43,11,5,2025-04-30,Good experience,Rated menu item is not part of the referenced order
7750,10541,6514,30,3,4,2025-12-05,Very good,Rated menu item is not part of the referenced order
8021,28239,59200,94,14,4,2025-07-25,Good value,Rated menu item is not part of the referenced order
8241,44415,19318,63,2,4,2025-02-28,Could be better,Rated menu item is not part of the referenced order
8322,41271,8505,146,7,5,2025-12-23,Good experience,Rated menu item is not part of the referenced order
9018,39788,32810,41,4,4,2025-09-05,Could be better,Rated menu item is not part of the referenced order
9104,35758,26830,138,2,4,2025-11-26,Good value,Rated menu item is not part of the referenced order
9317,7280,96538,150,15,3,2025-07-05,Average,Rated menu item is not part of the referenced order
9341,3666,46331,79,3,5,2025-11-21,Excellent,Rated menu item is not part of the referenced order
9994,7352,32088,88,18,4,2025-12-13,Excellent,Rated menu item is not part of the referenced order
10106,7453,21473,25,1,2,2025-08-24,Average,Rated menu item is not part of the referenced order
10298,12769,16979,15,15,5,2025-06-10,Could be better,Rated menu item is not part of the referenced order
10326,43723,78521,99,3,3,2025-10-08,Good experience,Rated menu item is not part of the referenced order
10511,46142,58014,22,10,5,2025-12-28,Very good,Rated menu item is not part of the referenced order
10540,21482,51422,118,14,5,2025-11-01,Good value,Rated menu item is not part of the referenced order
10992,38472,21155,46,4,4,2025-04-21,Very good,Rated menu item is not part of the referenced order
11176,42576,14762,140,9,5,2025-08-25,Good value,Rated menu item is not part of the referenced order
11213,21778,74915,47,3,5,2025-11-03,Could be better,Rated menu item is not part of the referenced order
11389,4020,65453,78,1,5,2025-09-20,Average,Rated menu item is not part of the referenced order
11429,37464,7478,33,5,5,2025-07-09,Average,Rated menu item is not part of the referenced order
11634,44665,90468,120,2,4,2025-09-19,Good experience,Rated menu item is not part of the referenced order
11793,11183,64612,63,8,4,2025-10-25,Very good,Rated menu item is not part of the referenced order
11943,20535,2630,26,6,5,2025-01-16,Very good,Rated menu item is not part of the referenced order
12031,27886,12222,107,20,5,2025-01-15,Good experience,Rated menu item is not part of the referenced order
12117,28800,56503,86,3,5,2025-12-08,Very good,Rated menu item is not part of the referenced order
12199,24231,20547,129,20,5,2025-01-23,Very good,Rated menu item is not part of the referenced order
12258,44447,35105,30,6,3,2025-10-03,Good value,Rated menu item is not part of the referenced order
12277,22305,32205,41,5,4,2025-02-07,Good value,Rated menu item is not part of the referenced order
12651,44094,12020,15,4,3,2025-08-02,Good experience,Rated menu item is not part of the referenced order
12707,19527,41278,9,16,2,2025-10-20,Very good,Rated menu item is not part of the referenced order
12816,31497,69536,59,17,5,2025-06-25,Very good,Rated menu item is not part of the referenced order
12938,19326,17781,131,17,3,2025-03-05,Excellent,Rated menu item is not part of the referenced order
12945,25241,27109,131,11,4,2025-02-12,Average,Rated menu item is not part of the referenced order
13156,43484,8643,69,13,5,2025-12-23,Could be better,Rated menu item is not part of the referenced order
13241,823,36538,105,18,5,2025-02-07,Excellent,Rated menu item is not part of the referenced order
13651,34115,22312,106,2,5,2025-09-01,Excellent,Rated menu item is not part of the referenced order
13842,3561,47520,89,12,3,2025-05-06,Could be better,Rated menu item is not part of the referenced order
13870,39285,68950,3,19,5,2025-08-02,Good value,Rated menu item is not part of the referenced order
14191,25159,78708,4,8,2,2025-09-15,Excellent,Rated menu item is not part of the referenced order
14477,34932,99068,100,16,5,2025-09-05,Very good,Rated menu item is not part of the referenced order
14565,41035,50568,41,19,4,2025-07-07,Good experience,Rated menu item is not part of the referenced order
14580,44055,42528,68,19,3,2025-07-29,Good value,Rated menu item is not part of the referenced order
15338,2882,88837,133,14,5,2025-11-03,Average,Rated menu item is not part of the referenced order
15339,23101,7742,145,19,2,2025-08-28,Good value,Rated menu item is not part of the referenced order
15344,20428,4445,59,12,4,2025-12-22,Could be better,Rated menu item is not part of the referenced order
15769,20422,28293,97,12,4,2025-09-05,Could be better,Rated menu item is not part of the referenced order
16023,7546,42072,55,16,4,2025-02-07,Very good,Rated menu item is not part of the referenced order
16102,7559,85382,112,6,1,2025-06-24,Could be better,Rated menu item is not part of the referenced order
16711,643,40184,142,2,5,2025-03-17,Good value,Rated menu item is not part of the referenced order
16849,29728,79030,101,10,5,2025-06-12,Good value,Rated menu item is not part of the referenced order
17320,36976,16902,9,20,2,2025-09-21,Good experience,Rated menu item is not part of the referenced order
17388,37312,59619,49,11,5,2025-12-02,Average,Rated menu item is not part of the referenced order
17407,46030,58250,24,15,3,2025-03-15,Good experience,Rated menu item is not part of the referenced order
17474,2606,92468,13,8,2,2025-01-17,Very good,Rated menu item is not part of the referenced order
17715,43625,79083,120,14,2,2025-05-04,Good experience,Rated menu item is not part of the referenced order
18064,3330,6940,91,20,4,2025-07-25,Average,Rated menu item is not part of the referenced order
18375,22417,38053,82,1,4,2025-06-15,Good experience,Rated menu item is not part of the referenced order
18571,36880,48510,133,7,4,2025-12-31,Average,Rated menu item is not part of the referenced order
18703,44190,63522,35,4,5,2025-11-21,Good value,Rated menu item is not part of the referenced order
18761,22952,5079,55,13,4,2025-06-08,Good value,Rated menu item is not part of the referenced order
19076,23088,57975,54,5,4,2025-01-04,Excellent,Rated menu item is not part of the referenced order
19163,19086,1104,25,10,5,2025-03-26,Could be better,Rated menu item is not part of the referenced order
19194,42673,14308,148,17,5,2025-03-04,Very good,Rated menu item is not part of the referenced order
19203,38336,29052,14,15,3,2025-03-17,Average,Rated menu item is not part of the referenced order
19276,47153,40101,112,1,5,2025-06-25,Very good,Rated menu item is not part of the referenced order
19719,40043,71379,108,14,4,2025-12-28,Good value,Rated menu item is not part of the referenced order
19812,21381,93290,114,16,4,2025-05-24,Good value,Rated menu item is not part of the referenced order
20130,45319,31299,105,19,5,2025-12-30,Very good,Rated menu item is not part of the referenced order
20183,3527,52313,130,2,5,2025-12-21,Excellent,Rated menu item is not part of the referenced order
20304,30779,65753,50,20,4,2025-01-11,Average,Rated menu item is not part of the referenced order
20673,27587,17501,72,10,5,2025-06-12,Excellent,Rated menu item is not part of the referenced order
20765,36964,99375,54,20,5,2025-08-22,Good experience,Rated menu item is not part of the referenced order
20774,16297,65406,145,13,5,2025-03-09,Excellent,Rated menu item is not part of the referenced order
20976,42555,85651,30,17,2,2025-11-26,Good experience,Rated menu item is not part of the referenced order
20997,10127,91577,105,18,5,2025-02-22,Good value,Rated menu item is not part of the referenced order
21222,19211,47149,118,10,3,2025-11-08,Good experience,Rated menu item is not part of the referenced order
21467,26240,83966,13,20,4,2025-05-16,Average,Rated menu item is not part of the referenced order
21650,9280,47304,109,15,2,2025-10-28,Could be better,Rated menu item is not part of the referenced order
21793,45324,98466,40,2,5,2025-06-11,Good value,Rated menu item is not part of the referenced order
21818,46117,11966,11,19,3,2025-01-10,Good value,Rated menu item is not part of the referenced order
21851,23971,30279,97,6,5,2025-07-01,Good experience,Rated menu item is not part of the referenced order
21933,27256,58155,125,8,2,2025-09-16,Good value,Rated menu item is not part of the referenced order
22040,35844,98627,134,4,2,2025-03-31,Good value,Rated menu item is not part of the referenced order
22048,36995,28585,17,11,1,2025-07-26,Good value,Rated menu item is not part of the referenced order
22293,44814,96726,11,19,4,2025-04-15,Excellent,Rated menu item is not part of the referenced order
22356,48506,75837,102,12,5,2025-01-21,Excellent,Rated menu item is not part of the referenced order
22633,46680,86442,135,14,5,2025-11-11,Good value,Rated menu item is not part of the referenced order
22763,41667,12681,128,12,4,2025-07-30,Could be better,Rated menu item is not part of the referenced order
22969,34127,79145,120,18,5,2025-07-28,Good value,Rated menu item is not part of the referenced order
23419,763,5112,48,11,4,2025-03-14,Very good,Rated menu item is not part of the referenced order
23750,18425,89118,123,2,4,2025-05-06,Average,Rated menu item is not part of the referenced order
23941,39038,83532,119,8,5,2025-11-07,Average,Rated menu item is not part of the referenced order
24079,16775,31448,95,3,5,2025-11-15,Good experience,Rated menu item is not part of the referenced order
24412,22546,26091,54,19,4,2025-12-12,Very good,Rated menu item is not part of the referenced order
24864,7424,94754,74,8,5,2025-02-15,Could be better,Rated menu item is not part of the referenced order
24943,13016,80400,77,12,5,2025-02-20,Average,Rated menu item is not part of the referenced order
25106,7985,47612,69,6,5,2025-02-25,Good value,Rated menu item is not part of the referenced order
25177,40424,11783,124,19,4,2025-06-02,Very good,Rated menu item is not part of the referenced order
25197,2340,33261,9,18,5,2025-06-16,Good experience,Rated menu item is not part of the referenced order
25252,4568,35447,133,18,3,2025-12-28,Could be better,Rated menu item is not part of the referenced order
25615,411,74609,32,11,5,2025-04-05,Good experience,Rated menu item is not part of the referenced order
26136,20923,81232,27,20,3,2025-07-05,Good experience,Rated menu item is not part of the referenced order
26320,30,20968,84,11,5,2025-06-21,Could be better,Rated menu item is not part of the referenced order
26357,6903,56096,86,18,5,2025-06-14,Could be better,Rated menu item is not part of the referenced order
26440,36961,67985,61,19,4,2025-02-09,Very good,Rated menu item is not part of the referenced order
26512,6516,42420,118,7,3,2025-10-21,Good experience,Rated menu item is not part of the referenced order
26773,9541,47291,96,6,3,2025-07-22,Excellent,Rated menu item is not part of the referenced order
27146,37250,35017,60,1,4,2025-11-25,Excellent,Rated menu item is not part of the referenced order
27351,47842,57514,27,20,4,2025-02-19,Very good,Rated menu item is not part of the referenced order
27888,27436,54609,76,16,4,2025-06-18,Excellent,Rated menu item is not part of the referenced order
27982,2491,34144,96,10,4,2025-03-07,Excellent,Rated menu item is not part of the referenced order
28017,27703,48884,18,8,4,2025-11-20,Good experience,Rated menu item is not part of the referenced order
28196,30440,31387,89,17,4,2025-04-13,Very good,Rated menu item is not part of the referenced order
28218,4134,28144,81,13,5,2025-09-13,Very good,Rated menu item is not part of the referenced order
28247,30235,4609,150,7,5,2025-11-10,Excellent,Rated menu item is not part of the referenced order
28629,34119,37955,40,6,5,2025-05-23,Could be better,Rated menu item is not part of the referenced order
28734,42491,52840,56,14,5,2025-01-26,Good experience,Rated menu item is not part of the referenced order
28738,28713,74686,58,8,4,2025-03-13,Average,Rated menu item is not part of the referenced order
28766,43172,58105,19,12,4,2025-10-28,Average,Rated menu item is not part of the referenced order
28923,21206,35670,129,5,3,2025-02-10,Good value,Rated menu item is not part of the referenced order
28933,30796,55509,38,5,5,2025-04-02,Good experience,Rated menu item is not part of the referenced order
28953,22603,92080,15,7,4,2025-08-24,Could be better,Rated menu item is not part of the referenced order
29170,44943,95986,70,18,5,2025-11-28,Excellent,Rated menu item is not part of the referenced order
29171,12203,72701,30,6,5,2025-04-08,Good value,Rated menu item is not part of the referenced order
29218,24141,54824,40,13,4,2025-07-17,Could be better,Rated menu item is not part of the referenced order
29453,34540,38194,12,6,4,2025-11-16,Good experience,Rated menu item is not part of the referenced order
29522,23707,41260,58,3,3,2025-03-20,Very good,Rated menu item is not part of the referenced order
29768,32440,68718,25,3,4,2025-04-14,Very good,Rated menu item is not part of the referenced order
30165,12711,8634,52,18,2,2025-01-05,Good experience,Rated menu item is not part of the referenced order
30398,28024,5536,9,13,1,2025-06-14,Excellent,Rated menu item is not part of the referenced order
30459,15138,82591,124,18,3,2025-05-11,Very good,Rated menu item is not part of the referenced order
30476,22914,12258,77,17,5,2025-10-21,Excellent,Rated menu item is not part of the referenced order
30511,19403,78447,115,20,4,2025-07-02,Very good,Rated menu item is not part of the referenced order
30901,49669,2408,125,10,2,2025-03-02,Average,Rated menu item is not part of the referenced order
30943,1098,29763,78,12,4,2025-09-01,Good experience,Rated menu item is not part of the referenced order
31013,8028,23211,87,13,5,2025-05-26,Very good,Rated menu item is not part of the referenced order
31087,23461,38173,143,16,4,2025-09-11,Average,Rated menu item is not part of the referenced order
31395,16929,93774,31,7,5,2025-05-18,Average,Rated menu item is not part of the referenced order
31412,10931,5160,4,12,5,2025-12-30,Excellent,Rated menu item is not part of the referenced order
31482,47592,6475,134,17,3,2025-09-15,Average,Rated menu item is not part of the referenced order
31494,17276,88262,19,17,4,2025-07-11,Very good,Rated menu item is not part of the referenced order
31682,42709,68158,97,4,3,2025-02-04,Very good,Rated menu item is not part of the referenced order
32107,26589,88076,29,12,4,2025-06-04,Good experience,Rated menu item is not part of the referenced order
32611,38310,30847,14,20,2,2025-08-25,Very good,Rated menu item is not part of the referenced order
32692,28476,84641,13,11,5,2025-07-20,Good experience,Rated menu item is not part of the referenced order
32889,15095,95523,110,15,4,2025-11-17,Average,Rated menu item is not part of the referenced order
32976,31971,75433,106,7,5,2025-02-27,Very good,Rated menu item is not part of the referenced order
32991,10032,56266,13,18,4,2025-10-10,Good value,Rated menu item is not part of the referenced order
33056,23470,47048,36,12,4,2025-10-20,Excellent,Rated menu item is not part of the referenced order
33315,26662,29515,127,5,5,2025-06-24,Good value,Rated menu item is not part of the referenced order
33494,30972,82318,86,6,5,2025-02-18,Good value,Rated menu item is not part of the referenced order
34235,39613,49391,33,3,5,2025-03-20,Very good,Rated menu item is not part of the referenced order
34346,10411,68984,104,10,3,2025-03-13,Could be better,Rated menu item is not part of the referenced order
34349,41814,90755,138,19,5,2025-02-16,Could be better,Rated menu item is not part of the referenced order
34701,17048,61609,35,4,5,2025-06-20,Could be better,Rated menu item is not part of the referenced order
34910,20176,64391,56,8,4,2025-08-05,Very good,Rated menu item is not part of the referenced order
34941,36565,10067,60,20,5,2025-10-15,Could be better,Rated menu item is not part of the referenced order
35394,45140,238,130,20,5,2025-08-14,Could be better,Rated menu item is not part of the referenced order
35577,31686,46484,72,8,4,2025-01-03,Could be better,Rated menu item is not part of the referenced order
35687,5126,90510,150,16,2,2025-04-13,Average,Rated menu item is not part of the referenced order
35913,25431,65342,71,9,5,2025-05-15,Good experience,Rated menu item is not part of the referenced order
35992,38475,55902,132,17,4,2025-06-11,Very good,Rated menu item is not part of the referenced order
36274,14887,25205,80,6,5,2025-11-14,Average,Rated menu item is not part of the referenced order
36335,32938,35665,137,19,5,2025-12-22,Could be better,Rated menu item is not part of the referenced order
36722,38450,83908,142,12,5,2025-11-11,Average,Rated menu item is not part of the referenced order
37090,2625,67912,89,2,4,2025-04-14,Good value,Rated menu item is not part of the referenced order
37304,45796,18036,17,16,4,2025-05-23,Very good,Rated menu item is not part of the referenced order
37344,32320,53528,12,9,4,2025-11-25,Good experience,Rated menu item is not part of the referenced order
37716,40326,24232,138,17,5,2025-07-11,Average,Rated menu item is not part of the referenced order
38024,4821,69424,27,14,5,2025-07-28,Average,Rated menu item is not part of the referenced order
38129,38823,9484,18,19,5,2025-02-05,Could be better,Rated menu item is not part of the referenced order
38311,42246,907,150,13,5,2025-12-27,Could be better,Rated menu item is not part of the referenced order
38320,46207,12177,68,13,4,2025-04-15,Excellent,Rated menu item is not part of the referenced order
38726,40389,21047,92,11,5,2025-04-24,Average,Rated menu item is not part of the referenced order
39333,15431,45131,139,13,5,2025-08-23,Good experience,Rated menu item is not part of the referenced order
39460,37017,17196,8,7,5,2025-03-17,Very good,Rated menu item is not part of the referenced order
39570,18930,85775,81,3,4,2025-02-27,Average,Rated menu item is not part of the referenced order
39682,31696,90793,108,17,4,2025-05-06,Average,Rated menu item is not part of the referenced order
39722,41602,22116,5,6,5,2025-02-15,Average,Rated menu item is not part of the referenced order
39858,23245,43513,118,17,4,2025-04-27,Excellent,Rated menu item is not part of the referenced order
39994,6743,53554,60,16,5,2025-03-10,Excellent,Rated menu item is not part of the referenced order
40216,31389,12763,111,11,3,2025-11-05,Excellent,Rated menu item is not part of the referenced order
40527,43511,40629,54,3,5,2025-11-26,Average,Rated menu item is not part of the referenced order
40716,30084,82537,4,12,5,2025-11-03,Excellent,Rated menu item is not part of the referenced order
40723,25667,14409,9,16,4,2025-04-14,Average,Rated menu item is not part of the referenced order
40955,8278,43051,2,2,5,2025-05-29,Excellent,Rated menu item is not part of the referenced order
40968,21337,90260,36,14,2,2025-06-15,Could be better,Rated menu item is not part of the referenced order
41027,49356,56369,22,5,4,2025-01-08,Very good,Rated menu item is not part of the referenced order
41122,42956,59520,76,3,4,2025-04-05,Good value,Rated menu item is not part of the referenced order
41407,1849,27605,78,17,3,2025-10-09,Good experience,Rated menu item is not part of the referenced order
41620,8139,73212,104,20,5,2025-06-23,Excellent,Rated menu item is not part of the referenced order
41740,9295,22511,88,12,3,2025-11-10,Could be better,Rated menu item is not part of the referenced order
41812,6061,75628,67,14,5,2025-07-11,Good experience,Rated menu item is not part of the referenced order
41955,37221,41090,97,2,2,2025-01-24,Average,Rated menu item is not part of the referenced order
42220,24793,45880,85,6,5,2025-06-14,Could be better,Rated menu item is not part of the referenced order
42294,28784,67446,80,4,4,2025-02-09,Good experience,Rated menu item is not part of the referenced order
42349,22384,45427,56,10,4,2025-10-19,Could be better,Rated menu item is not part of the referenced order
42590,11994,54524,99,13,4,2025-03-06,Good experience,Rated menu item is not part of the referenced order
42607,36799,23684,94,12,5,2025-11-02,Excellent,Rated menu item is not part of the referenced order
43055,22976,27384,60,7,4,2025-07-06,Could be better,Rated menu item is not part of the referenced order
43128,9529,86755,25,3,4,2025-02-25,Average,Rated menu item is not part of the referenced order
43179,31248,11264,48,18,5,2025-07-26,Very good,Rated menu item is not part of the referenced order
43266,707,40724,29,1,3,2025-12-30,Good value,Rated menu item is not part of the referenced order
43410,10974,38420,51,16,5,2025-04-11,Average,Rated menu item is not part of the referenced order
43765,46742,94612,45,1,4,2025-05-26,Good experience,Rated menu item is not part of the referenced order
43857,1757,52296,67,10,2,2025-09-21,Excellent,Rated menu item is not part of the referenced order
44121,4181,81591,54,16,4,2025-07-26,Excellent,Rated menu item is not part of the referenced order
44195,40801,52657,5,14,2,2025-10-25,Average,Rated menu item is not part of the referenced order
44346,33305,99496,60,8,4,2025-04-21,Average,Rated menu item is not part of the referenced order
44458,44587,89670,105,3,4,2025-11-15,Average,Rated menu item is not part of the referenced order
44584,32830,94800,83,9,5,2025-08-23,Good value,Rated menu item is not part of the referenced order
44607,46944,77082,108,6,3,2025-01-22,Could be better,Rated menu item is not part of the referenced order
44666,19979,41097,19,16,2,2025-10-22,Excellent,Rated menu item is not part of the referenced order
45356,30821,15641,113,13,5,2025-03-17,Could be better,Rated menu item is not part of the referenced order
45706,33204,33258,132,13,1,2025-11-25,Could be better,Rated menu item is not part of the referenced order
45757,21840,89066,102,2,4,2025-05-13,Could be better,Rated menu item is not part of the referenced order
45984,23111,78353,132,17,4,2025-08-04,Good experience,Rated menu item is not part of the referenced order
46159,18823,77632,82,2,3,2025-09-14,Very good,Rated menu item is not part of the referenced order
46209,26369,83335,56,8,5,2025-06-19,Could be better,Rated menu item is not part of the referenced order
46461,17473,54190,90,3,5,2025-07-28,Very good,Rated menu item is not part of the referenced order
46546,24903,13975,103,4,5,2025-08-17,Excellent,Rated menu item is not part of the referenced order
46711,29555,97723,59,19,5,2025-01-10,Average,Rated menu item is not part of the referenced order
46743,45666,73429,52,17,4,2025-04-25,Average,Rated menu item is not part of the referenced order
46931,9819,75763,80,14,3,2025-08-09,Could be better,Rated menu item is not part of the referenced order
47400,35476,45375,12,4,5,2025-01-10,Very good,Rated menu item is not part of the referenced order
47541,40731,13281,7,5,4,2025-05-24,Could be better,Rated menu item is not part of the referenced order
47571,5662,40823,3,13,3,2025-09-23,Could be better,Rated menu item is not part of the referenced order
47609,4142,79674,106,8,2,2025-11-28,Good value,Rated menu item is not part of the referenced order
47618,45518,24435,111,19,4,2025-03-12,Average,Rated menu item is not part of the referenced order
47647,33807,83857,67,12,3,2025-09-08,Good experience,Rated menu item is not part of the referenced order
47789,49990,74589,94,4,5,2025-01-21,Good experience,Rated menu item is not part of the referenced order
47874,1207,55606,95,15,4,2025-11-04,Could be better,Rated menu item is not part of the referenced order
47934,8374,28263,109,6,4,2025-10-02,Excellent,Rated menu item is not part of the referenced order
48023,34341,38974,98,8,1,2025-07-30,Could be better,Rated menu item is not part of the referenced order
48139,48184,17426,24,19,5,2025-04-14,Average,Rated menu item is not part of the referenced order
48312,45904,33103,135,12,2,2025-08-17,Good value,Rated menu item is not part of the referenced order
49016,35145,93325,107,10,3,2025-10-10,Excellent,Rated menu item is not part of the referenced order
49104,2129,69760,56,19,5,2025-06-21,Good value,Rated menu item is not part of the referenced order
49252,25798,62507,54,9,2,2025-08-17,Good value,Rated menu item is not part of the referenced order
49611,29625,64162,78,19,3,2025-11-07,Good experience,Rated menu item is not part of the referenced order
50157,38568,13170,24,11,5,2025-12-30,Very good,Rated menu item is not part of the referenced order
50241,24830,92812,48,13,5,2025-07-11,Good experience,Rated menu item is not part of the referenced order
50355,12352,96723,124,14,5,2025-06-03,Excellent,Rated menu item is not part of the referenced order
50448,29135,3111,140,17,5,2025-03-29,Could be better,Rated menu item is not part of the referenced order
50605,48462,50703,19,7,4,2025-01-30,Good experience,Rated menu item is not part of the referenced order
50888,2658,548,87,4,2,2025-09-28,Good value,Rated menu item is not part of the referenced order
