order_id,customer_id,restaurant_id,order_date,order_time,order_status,order_channel,payment_method,promotion_id,total_amount,restaurant_name,restaurant_type,location_id,city_area,gender,preferred_channel,promotion_name,promotion_type
1337,23553,7,2025-12-15,18:28:00,Completed,Dine-in,Card,,11289.48,Restaurant 007,Casual Dining,7,Clifton-7,Other,Takeaway,,
1338,12334,8,2025-07-04,19:17:00,Completed,Takeaway,Card,,7795.55,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Dine-in,,
1340,38070,9,2025-08-26,21:02:00,Completed,Website/App,Card,,4131.18,Restaurant 009,Cafe,9,Defence-9,Male,Third-party Delivery,,
1341,32931,4,2025-12-06,13:00:00,Completed,Website/App,Cash,5,8104.58,Restaurant 004,Cafe,4,West-4,Male,Website/App,Promotion 005,Percentage Discount
1342,9966,5,2025-03-29,21:59:00,Completed,Dine-in,Card,,13532.8,Restaurant 005,Casual Dining,5,Central-5,Female,Third-party Delivery,,
1345,43198,2,2025-05-16,12:45:00,Completed,Takeaway,Cash,,17570.51,Restaurant 002,Casual Dining,2,South-2,Male,Third-party Delivery,,
1346,20403,5,2025-10-07,13:01:00,Completed,Website/App,Online Wallet,,15451.26,Restaurant 005,Casual Dining,5,Central-5,Male,Website/App,,
1347,44154,5,2025-03-12,16:17:00,Completed,Third-party Delivery,Cash,,10398.84,Restaurant 005,Casual Dining,5,Central-5,Other,Dine-in,,
1348,18813,5,2025-04-01,11:13:00,Completed,Dine-in,Card,70,15630.85,Restaurant 005,Casual Dining,5,Central-5,Female,Website/App,Promotion 070,Seasonal
1349,17690,9,2025-05-18,18:00:00,Completed,Third-party Delivery,Card,,7377.48,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,,
1350,22235,15,2025-04-07,13:10:00,Completed,Website/App,Card,,25335.81,Restaurant 015,Fast Food,15,Central-15,Other,Dine-in,,
1351,22631,18,2025-10-06,19:47:00,Completed,Website/App,Cash,,7984.38,Restaurant 018,Fast Food,18,Gulshan-18,Other,Website/App,,
1352,12585,7,2025-02-14,19:44:00,Completed,Dine-in,Card,,13138.36,Restaurant 007,Casual Dining,7,Clifton-7,Other,Website/App,,
1353,19788,15,2025-03-14,20:00:00,Completed,Website/App,Card,,19731.62,Restaurant 015,Fast Food,15,Central-15,Male,Website/App,,
1354,26624,9,2025-12-07,21:24:00,Completed,Takeaway,Card,,3066.14,Restaurant 009,Cafe,9,Defence-9,Male,Website/App,,
1355,36580,18,2025-10-15,13:50:00,Completed,Website/App,Card,,7827.02,Restaurant 018,Fast Food,18,Gulshan-18,Other,Website/App,,
1357,5364,4,2025-01-05,20:33:00,Completed,Third-party Delivery,Card,,6839.83,Restaurant 004,Cafe,4,West-4,Other,Website/App,,
1358,31984,10,2025-05-13,18:32:00,Completed,Third-party Delivery,Online Wallet,,6644.82,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Third-party Delivery,,
1359,2578,10,2025-11-02,16:15:00,Completed,Third-party Delivery,Card,,6028.72,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Takeaway,,
1360,2911,10,2025-01-19,20:15:00,Completed,Dine-in,Cash,,5258.89,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Third-party Delivery,,
1361,11941,14,2025-12-05,21:04:00,Completed,Website/App,Online Wallet,,8426.12,Restaurant 014,Cafe,14,West-14,Female,Takeaway,,
1362,27011,10,2025-06-23,21:36:00,Completed,Website/App,Cash,,8492.33,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
1364,9843,8,2025-03-18,21:57:00,Completed,Takeaway,Online Wallet,,5999.46,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Dine-in,,
1367,25570,12,2025-11-04,21:31:00,Completed,Dine-in,Online Wallet,,16080.87,Restaurant 012,Fast Food,12,South-12,Male,Third-party Delivery,,
1368,43701,20,2025-11-04,18:32:00,Completed,Takeaway,Online Wallet,84,4186.83,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,Promotion 084,Seasonal
1370,42034,20,2025-02-26,20:47:00,Completed,Takeaway,Online Wallet,,3193.51,Restaurant 020,Fast Food,20,Korangi-20,Male,Takeaway,,
1371,2398,20,2025-09-11,10:51:00,Completed,Dine-in,Card,113,6342.26,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,Promotion 113,Bundle
1374,43411,20,2025-06-24,21:59:00,Completed,Takeaway,Online Wallet,45,7310.94,Restaurant 020,Fast Food,20,Korangi-20,Female,Third-party Delivery,Promotion 045,Bundle
1375,25569,9,2025-12-02,13:46:00,Completed,Website/App,Card,,4984.97,Restaurant 009,Cafe,9,Defence-9,Other,Website/App,,
1376,49268,18,2025-06-28,20:59:00,Completed,Takeaway,Online Wallet,,7663.39,Restaurant 018,Fast Food,18,Gulshan-18,Female,Third-party Delivery,,
1377,38162,2,2025-05-13,13:33:00,Completed,Takeaway,Cash,,14279.37,Restaurant 002,Casual Dining,2,South-2,Male,Takeaway,,
1378,39107,13,2025-04-20,19:27:00,Completed,Third-party Delivery,Card,,8538.99,Restaurant 013,Cafe,13,East-13,Other,Takeaway,,
1379,23005,17,2025-09-06,14:32:00,Completed,Dine-in,Card,,14042.14,Restaurant 017,Casual Dining,17,Clifton-17,Male,Website/App,,
1380,46890,18,2025-02-28,19:14:00,Completed,Dine-in,Cash,,7021.78,Restaurant 018,Fast Food,18,Gulshan-18,Female,Dine-in,,
1382,37272,6,2025-09-09,21:31:00,Completed,Dine-in,Cash,,18216.4,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,,
1383,505,20,2025-07-04,18:12:00,Completed,Takeaway,Online Wallet,,4345.74,Restaurant 020,Fast Food,20,Korangi-20,Female,Third-party Delivery,,
1384,5826,17,2025-07-25,18:00:00,Completed,Third-party Delivery,Online Wallet,,10694.66,Restaurant 017,Casual Dining,17,Clifton-17,Other,Takeaway,,
1386,4805,9,2025-07-23,19:55:00,Completed,Website/App,Online Wallet,,4427.39,Restaurant 009,Cafe,9,Defence-9,Other,Website/App,,
1387,30781,12,2025-02-09,18:22:00,Completed,Third-party Delivery,Cash,38,18796.71,Restaurant 012,Fast Food,12,South-12,Male,Third-party Delivery,Promotion 038,Percentage Discount
1388,912,11,2025-06-12,13:52:00,Completed,Third-party Delivery,Cash,,15347.15,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
1389,31765,10,2025-04-18,21:36:00,Completed,Website/App,Cash,,9651.46,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Takeaway,,
1390,10924,2,2025-07-10,20:06:00,Completed,Website/App,Card,,24222.86,Restaurant 002,Casual Dining,2,South-2,Female,Website/App,,
1391,8716,18,2025-08-26,18:46:00,Completed,Dine-in,Online Wallet,,6650.87,Restaurant 018,Fast Food,18,Gulshan-18,Female,Website/App,,
1392,18390,3,2025-09-09,12:09:00,Completed,Dine-in,Card,,14035.32,Restaurant 003,Fast Food,3,East-3,Other,Third-party Delivery,,
1394,21809,6,2025-02-01,18:52:00,Completed,Website/App,Online Wallet,,19657.76,Restaurant 006,Fast Food,6,Garden-6,Female,Website/App,,
1395,25086,5,2025-10-22,22:03:00,Completed,Dine-in,Online Wallet,,10369.03,Restaurant 005,Casual Dining,5,Central-5,Male,Takeaway,,
1397,18057,11,2025-12-31,21:19:00,Completed,Third-party Delivery,Online Wallet,,11061.94,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
1398,37014,1,2025-11-02,12:30:00,Completed,Third-party Delivery,Online Wallet,,13485.29,Restaurant 001,Casual Dining,1,North-1,Male,Dine-in,,
1399,26,11,2025-03-30,21:12:00,Completed,Dine-in,Online Wallet,,13494.77,Restaurant 011,Cafe,11,North-11,Other,Dine-in,,
1400,23800,3,2025-11-24,19:01:00,Completed,Website/App,Online Wallet,,9656.48,Restaurant 003,Fast Food,3,East-3,Other,Takeaway,,
1401,40531,20,2025-08-30,12:44:00,Completed,Third-party Delivery,Cash,,6249.65,Restaurant 020,Fast Food,20,Korangi-20,Other,Dine-in,,
1403,8930,1,2025-06-27,13:37:00,Completed,Website/App,Cash,,11315.31,Restaurant 001,Casual Dining,1,North-1,Other,Dine-in,,
1404,17609,11,2025-03-20,14:16:00,Completed,Takeaway,Online Wallet,,10363.14,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
1405,41674,3,2025-05-03,16:40:00,Completed,Dine-in,Online Wallet,,12097.03,Restaurant 003,Fast Food,3,East-3,Female,Takeaway,,
1406,7676,15,2025-07-28,17:43:00,Completed,Takeaway,Card,,17636.17,Restaurant 015,Fast Food,15,Central-15,Other,Website/App,,
1407,49592,2,2025-12-08,13:03:00,Completed,Dine-in,Card,,16682.63,Restaurant 002,Casual Dining,2,South-2,Female,Takeaway,,
1408,17862,2,2025-06-17,19:18:00,Completed,Website/App,Card,,19009.77,Restaurant 002,Casual Dining,2,South-2,Other,Dine-in,,
1409,36164,14,2025-07-01,14:30:00,Completed,Dine-in,Online Wallet,,7165.47,Restaurant 014,Cafe,14,West-14,Male,Website/App,,
1410,14490,18,2025-11-18,12:57:00,Completed,Takeaway,Cash,,7419.32,Restaurant 018,Fast Food,18,Gulshan-18,Female,Dine-in,,
1412,12606,14,2025-09-27,19:04:00,Completed,Third-party Delivery,Cash,,9315.27,Restaurant 014,Cafe,14,West-14,Other,Third-party Delivery,,
1414,29345,20,2025-02-27,13:01:00,Completed,Takeaway,Card,58,5053.17,Restaurant 020,Fast Food,20,Korangi-20,Female,Dine-in,Promotion 058,Percentage Discount
1415,24196,4,2025-06-29,14:26:00,Completed,Website/App,Card,,6333.5,Restaurant 004,Cafe,4,West-4,Other,Dine-in,,
1416,48318,8,2025-11-30,12:04:00,Completed,Website/App,Card,,6863.31,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Third-party Delivery,,
1417,9274,12,2025-10-02,17:16:00,Completed,Third-party Delivery,Online Wallet,,17730.41,Restaurant 012,Fast Food,12,South-12,Female,Takeaway,,
1418,24959,1,2025-06-25,19:16:00,Completed,Dine-in,Card,,12732.66,Restaurant 001,Casual Dining,1,North-1,Male,Website/App,,
1419,7980,18,2025-06-25,21:05:00,Completed,Takeaway,Online Wallet,83,9311.24,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,Promotion 083,Seasonal
1420,6243,13,2025-12-07,18:16:00,Completed,Third-party Delivery,Card,,10447.37,Restaurant 013,Cafe,13,East-13,Other,Third-party Delivery,,
1422,23112,5,2025-05-06,20:08:00,Completed,Dine-in,Cash,,19656.32,Restaurant 005,Casual Dining,5,Central-5,Female,Dine-in,,
1423,42011,6,2025-04-09,16:02:00,Completed,Dine-in,Cash,,13159.25,Restaurant 006,Fast Food,6,Garden-6,Other,Third-party Delivery,,
1424,16059,16,2025-06-27,14:10:00,Completed,Third-party Delivery,Online Wallet,,12935.35,Restaurant 016,Cafe,16,Garden-16,Male,Takeaway,,
1425,48529,8,2025-10-22,22:43:00,Completed,Third-party Delivery,Card,35,5767.53,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Website/App,Promotion 035,Seasonal
1426,49221,5,2025-12-17,21:56:00,Completed,Dine-in,Online Wallet,33,29188.69,Restaurant 005,Casual Dining,5,Central-5,Other,Dine-in,Promotion 033,Seasonal
1427,33873,19,2025-04-16,13:30:00,Completed,Dine-in,Cash,,3874.14,Restaurant 019,Fast Food,19,Defence-19,Female,Dine-in,,
1428,29551,11,2025-05-20,10:41:00,Completed,Website/App,Online Wallet,,15582.5,Restaurant 011,Cafe,11,North-11,Male,Website/App,,
1429,894,1,2025-06-22,13:54:00,Completed,Takeaway,Card,,10022.37,Restaurant 001,Casual Dining,1,North-1,Other,Dine-in,,
1430,33804,6,2025-12-15,17:10:00,Completed,Third-party Delivery,Online Wallet,,18023.15,Restaurant 006,Fast Food,6,Garden-6,Male,Takeaway,,
1432,25893,7,2025-09-03,18:05:00,Completed,Third-party Delivery,Card,,9257.28,Restaurant 007,Casual Dining,7,Clifton-7,Other,Website/App,,
1433,24937,18,2025-04-24,13:49:00,Completed,Dine-in,Online Wallet,97,9388.38,Restaurant 018,Fast Food,18,Gulshan-18,Male,Website/App,Promotion 097,Seasonal
1434,18588,12,2025-04-01,14:01:00,Completed,Website/App,Online Wallet,,22561.59,Restaurant 012,Fast Food,12,South-12,Other,Takeaway,,
1435,1729,5,2025-05-31,18:58:00,Completed,Takeaway,Cash,,13120.53,Restaurant 005,Casual Dining,5,Central-5,Female,Takeaway,,
1436,12990,1,2025-01-13,18:58:00,Completed,Takeaway,Online Wallet,,11384.42,Restaurant 001,Casual Dining,1,North-1,Male,Third-party Delivery,,
1437,8413,6,2025-04-09,12:25:00,Completed,Third-party Delivery,Cash,,14765.82,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
1438,12631,19,2025-02-10,13:35:00,Completed,Dine-in,Cash,,2605.02,Restaurant 019,Fast Food,19,Defence-19,Female,Dine-in,,
1440,45786,7,2025-06-14,19:07:00,Completed,Website/App,Online Wallet,,9639.03,Restaurant 007,Casual Dining,7,Clifton-7,Male,Website/App,,
1441,32432,9,2025-05-25,13:21:00,Completed,Website/App,Cash,,5901.22,Restaurant 009,Cafe,9,Defence-9,Male,Dine-in,,
1442,48867,4,2025-02-28,15:08:00,Completed,Takeaway,Online Wallet,,8507.05,Restaurant 004,Cafe,4,West-4,Other,Takeaway,,
1444,14988,1,2025-09-30,21:49:00,Completed,Website/App,Card,,12473.38,Restaurant 001,Casual Dining,1,North-1,Female,Dine-in,,
1445,21499,17,2025-08-11,13:06:00,Completed,Takeaway,Card,,14559.73,Restaurant 017,Casual Dining,17,Clifton-17,Male,Website/App,,
1446,34384,4,2025-07-13,20:45:00,Completed,Third-party Delivery,Online Wallet,,6422.37,Restaurant 004,Cafe,4,West-4,Female,Third-party Delivery,,
1447,19189,1,2025-01-22,21:38:00,Completed,Website/App,Online Wallet,,10278.1,Restaurant 001,Casual Dining,1,North-1,Male,Dine-in,,
1448,33857,10,2025-08-14,14:12:00,Completed,Third-party Delivery,Card,,5427.95,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Takeaway,,
1449,20549,11,2025-03-09,21:30:00,Completed,Dine-in,Cash,,13770.24,Restaurant 011,Cafe,11,North-11,Other,Takeaway,,
1451,45679,2,2025-08-16,20:49:00,Completed,Takeaway,Card,,17200.65,Restaurant 002,Casual Dining,2,South-2,Male,Third-party Delivery,,
1452,23200,11,2025-03-17,20:00:00,Completed,Website/App,Cash,25,10817.51,Restaurant 011,Cafe,11,North-11,Female,Takeaway,Promotion 025,Percentage Discount
1453,29555,6,2025-04-27,14:22:00,Completed,Third-party Delivery,Card,,17831.22,Restaurant 006,Fast Food,6,Garden-6,Male,Takeaway,,
1455,44440,11,2025-04-09,21:14:00,Completed,Website/App,Online Wallet,,14160.15,Restaurant 011,Cafe,11,North-11,Other,Takeaway,,
1456,2208,16,2025-10-17,10:45:00,Completed,Dine-in,Cash,,13107.17,Restaurant 016,Cafe,16,Garden-16,Male,Website/App,,
1457,282,20,2025-12-18,18:22:00,Completed,Takeaway,Card,,6241.51,Restaurant 020,Fast Food,20,Korangi-20,Female,Takeaway,,
1458,46210,3,2025-11-22,12:27:00,Completed,Takeaway,Online Wallet,,6924.3,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,,
1459,5618,1,2025-01-05,18:17:00,Completed,Third-party Delivery,Cash,,12537.7,Restaurant 001,Casual Dining,1,North-1,Male,Third-party Delivery,,
1460,18469,17,2025-01-19,21:20:00,Completed,Dine-in,Card,,7910.04,Restaurant 017,Casual Dining,17,Clifton-17,Male,Third-party Delivery,,
1461,31570,12,2025-02-08,19:48:00,Completed,Dine-in,Online Wallet,38,17500.5,Restaurant 012,Fast Food,12,South-12,Other,Website/App,Promotion 038,Percentage Discount
1462,31767,2,2025-04-06,20:07:00,Completed,Third-party Delivery,Card,,16890.03,Restaurant 002,Casual Dining,2,South-2,Female,Takeaway,,
1463,44848,16,2025-12-06,12:31:00,Completed,Dine-in,Cash,,9927.47,Restaurant 016,Cafe,16,Garden-16,Male,Takeaway,,
1465,3716,19,2025-05-10,18:16:00,Completed,Third-party Delivery,Card,,4098.39,Restaurant 019,Fast Food,19,Defence-19,Male,Dine-in,,
1468,33906,18,2025-08-31,20:51:00,Completed,Takeaway,Card,,7768.91,Restaurant 018,Fast Food,18,Gulshan-18,Male,Takeaway,,
1469,49176,15,2025-01-12,18:32:00,Completed,Takeaway,Card,,18304.53,Restaurant 015,Fast Food,15,Central-15,Male,Dine-in,,
1470,7555,11,2025-07-03,22:35:00,Completed,Takeaway,Online Wallet,,9232.02,Restaurant 011,Cafe,11,North-11,Male,Third-party Delivery,,
1471,3048,2,2025-07-23,13:18:00,Completed,Website/App,Cash,6,11434.4,Restaurant 002,Casual Dining,2,South-2,Male,Dine-in,Promotion 006,Seasonal
1472,2782,13,2025-05-06,15:49:00,Completed,Third-party Delivery,Card,,8433.13,Restaurant 013,Cafe,13,East-13,Female,Dine-in,,
1473,15640,5,2025-06-11,12:02:00,Completed,Third-party Delivery,Card,,22966.38,Restaurant 005,Casual Dining,5,Central-5,Other,Website/App,,
1475,9316,20,2025-12-18,15:07:00,Completed,Dine-in,Card,,6015.04,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,,
1476,24037,16,2025-12-04,16:20:00,Completed,Third-party Delivery,Online Wallet,,16163.88,Restaurant 016,Cafe,16,Garden-16,Male,Third-party Delivery,,
1479,41722,9,2025-08-04,19:00:00,Completed,Dine-in,Cash,50,3541.28,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,Promotion 050,Seasonal
1480,25497,7,2025-07-20,13:51:00,Completed,Website/App,Online Wallet,19,12285.04,Restaurant 007,Casual Dining,7,Clifton-7,Female,Takeaway,Promotion 019,Percentage Discount
1481,24604,19,2025-12-04,21:19:00,Completed,Takeaway,Card,,4584.79,Restaurant 019,Fast Food,19,Defence-19,Male,Website/App,,
1482,17075,8,2025-12-28,19:43:00,Completed,Dine-in,Cash,,7524.36,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Third-party Delivery,,
1483,43353,17,2025-01-13,13:40:00,Completed,Takeaway,Cash,,10953.25,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
1484,35748,16,2025-06-22,21:30:00,Completed,Website/App,Card,,12123.01,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
1486,36489,18,2025-12-10,21:40:00,Completed,Dine-in,Online Wallet,,5980.19,Restaurant 018,Fast Food,18,Gulshan-18,Female,Website/App,,
1487,34933,9,2025-02-23,21:04:00,Completed,Dine-in,Online Wallet,,3015.25,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
1489,47413,17,2025-02-07,18:03:00,Completed,Website/App,Card,,8339.25,Restaurant 017,Casual Dining,17,Clifton-17,Male,Takeaway,,
1490,14852,5,2025-02-14,12:34:00,Completed,Dine-in,Cash,,14807.98,Restaurant 005,Casual Dining,5,Central-5,Female,Website/App,,
1491,16181,17,2025-01-04,20:15:00,Completed,Takeaway,Cash,,10556.29,Restaurant 017,Casual Dining,17,Clifton-17,Other,Takeaway,,
1492,48315,1,2025-04-24,20:09:00,Completed,Takeaway,Online Wallet,,9497.21,Restaurant 001,Casual Dining,1,North-1,Other,Third-party Delivery,,
1494,2784,2,2025-07-24,19:49:00,Completed,Dine-in,Cash,6,15133.11,Restaurant 002,Casual Dining,2,South-2,Male,Dine-in,Promotion 006,Seasonal
1495,47555,14,2025-06-08,14:41:00,Completed,Dine-in,Card,,10230.29,Restaurant 014,Cafe,14,West-14,Other,Dine-in,,
1497,39403,15,2025-06-13,13:08:00,Completed,Website/App,Cash,79,18793.79,Restaurant 015,Fast Food,15,Central-15,Male,Website/App,Promotion 079,Percentage Discount
1498,13796,19,2025-04-18,16:35:00,Completed,Dine-in,Online Wallet,,3836.87,Restaurant 019,Fast Food,19,Defence-19,Other,Third-party Delivery,,
1500,5536,4,2025-10-31,13:02:00,Completed,Dine-in,Online Wallet,,7727.2,Restaurant 004,Cafe,4,West-4,Male,Third-party Delivery,,
1501,14297,4,2025-11-29,13:29:00,Completed,Dine-in,Online Wallet,,6356.85,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
1502,5387,7,2025-01-04,13:11:00,Completed,Takeaway,Cash,,10318.85,Restaurant 007,Casual Dining,7,Clifton-7,Female,Takeaway,,
1504,21741,3,2025-09-14,14:32:00,Completed,Third-party Delivery,Online Wallet,,12519.44,Restaurant 003,Fast Food,3,East-3,Female,Dine-in,,
1505,17733,19,2025-10-25,12:34:00,Completed,Third-party Delivery,Online Wallet,115,4153.09,Restaurant 019,Fast Food,19,Defence-19,Male,Website/App,Promotion 115,Bundle
1507,2665,20,2025-04-09,21:42:00,Completed,Third-party Delivery,Cash,45,4715.31,Restaurant 020,Fast Food,20,Korangi-20,Other,Dine-in,Promotion 045,Bundle
1508,23949,1,2025-04-02,21:04:00,Completed,Takeaway,Online Wallet,,17557.13,Restaurant 001,Casual Dining,1,North-1,Other,Website/App,,
1509,37323,18,2025-12-06,22:18:00,Completed,Third-party Delivery,,,9058.95,Restaurant 018,Fast Food,18,Gulshan-18,Male,Dine-in,,
1510,12187,3,2025-04-28,14:12:00,Completed,Website/App,Cash,,7133.07,Restaurant 003,Fast Food,3,East-3,Male,Dine-in,,
1511,2930,5,2025-12-29,18:44:00,Completed,Takeaway,Card,,11133.12,Restaurant 005,Casual Dining,5,Central-5,Male,Takeaway,,
1512,6011,2,2025-08-09,12:41:00,Completed,Website/App,Online Wallet,,20966.7,Restaurant 002,Casual Dining,2,South-2,Male,Dine-in,,
1513,18292,11,2025-03-16,19:21:00,Completed,Dine-in,Online Wallet,,11114.52,Restaurant 011,Cafe,11,North-11,Female,Third-party Delivery,,
1514,23857,13,2025-08-16,12:15:00,Completed,Dine-in,Cash,,11491.49,Restaurant 013,Cafe,13,East-13,Male,Third-party Delivery,,
1515,29418,14,2025-12-30,19:32:00,Completed,Dine-in,Card,,6873.97,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
1516,9959,9,2025-08-29,21:31:00,Completed,Takeaway,Cash,50,5264.36,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,Promotion 050,Seasonal
1517,26501,3,2025-11-11,17:18:00,Completed,Takeaway,Cash,,12819.86,Restaurant 003,Fast Food,3,East-3,Other,Third-party Delivery,,
1518,25782,2,2025-08-24,16:32:00,Completed,Takeaway,Online Wallet,,22226.48,Restaurant 002,Casual Dining,2,South-2,Other,Third-party Delivery,,
1519,36375,20,2025-02-08,14:25:00,Completed,Third-party Delivery,Card,,6632.54,Restaurant 020,Fast Food,20,Korangi-20,Female,Dine-in,,
1521,8534,17,2025-04-28,12:33:00,Completed,Third-party Delivery,Card,,12433.24,Restaurant 017,Casual Dining,17,Clifton-17,Female,Dine-in,,
1523,10111,8,2025-09-12,13:41:00,Completed,Takeaway,Cash,,7066.55,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Dine-in,,
1524,41603,3,2025-03-05,13:40:00,Completed,Takeaway,Cash,18,13683.64,Restaurant 003,Fast Food,3,East-3,Other,Takeaway,Promotion 018,Seasonal
1525,33711,1,2025-03-14,13:07:00,Completed,Website/App,Card,61,10123.51,Restaurant 001,Casual Dining,1,North-1,Other,Dine-in,Promotion 061,Bundle
1526,4155,13,2025-09-17,14:18:00,Completed,Dine-in,Online Wallet,,8435.01,Restaurant 013,Cafe,13,East-13,Female,Website/App,,
1528,39666,10,2025-05-23,09:43:00,Completed,Third-party Delivery,Online Wallet,,7949.36,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
1530,27009,13,2025-05-14,11:13:00,Completed,Takeaway,Card,,5838.76,Restaurant 013,Cafe,13,East-13,Male,Takeaway,,
1531,998,19,2025-02-08,19:24:00,Completed,Takeaway,Card,,4542.73,Restaurant 019,Fast Food,19,Defence-19,Female,Dine-in,,
1532,49910,15,2025-02-18,21:51:00,Completed,Third-party Delivery,Cash,,10798.38,Restaurant 015,Fast Food,15,Central-15,Female,Third-party Delivery,,
1533,36993,10,2025-11-18,14:17:00,Completed,Takeaway,Online Wallet,,6094.57,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Takeaway,,
1535,49511,10,2025-07-22,18:11:00,Completed,Third-party Delivery,Cash,,7135.35,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Website/App,,
1536,37520,18,2025-10-10,19:21:00,Completed,Website/App,Cash,,6747.21,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,,
1537,10437,8,2025-12-28,13:18:00,Completed,Takeaway,Online Wallet,43,7162.1,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Third-party Delivery,Promotion 043,Percentage Discount
1538,30531,8,2025-11-20,20:16:00,Completed,Third-party Delivery,Card,,6779.8,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Takeaway,,
1539,19809,16,2025-08-18,14:16:00,Completed,Website/App,Card,,8467.5,Restaurant 016,Cafe,16,Garden-16,Male,Website/App,,
1540,2651,8,2025-07-16,14:21:00,Completed,Third-party Delivery,Online Wallet,55,5845.42,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Dine-in,Promotion 055,Seasonal
1541,9548,8,2025-03-12,19:17:00,Completed,Third-party Delivery,Online Wallet,,7713.28,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Website/App,,
1542,38637,13,2025-06-11,21:26:00,Completed,Takeaway,Card,,11150.5,Restaurant 013,Cafe,13,East-13,Female,Dine-in,,
1544,44554,8,2025-08-15,22:31:00,Completed,Dine-in,Card,,7735.0,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Dine-in,,
1545,30732,19,2025-11-25,21:57:00,Completed,Takeaway,Online Wallet,,2756.87,Restaurant 019,Fast Food,19,Defence-19,Male,Third-party Delivery,,
1546,26212,6,2025-01-06,13:41:00,Completed,Takeaway,Cash,,14642.89,Restaurant 006,Fast Food,6,Garden-6,Female,Third-party Delivery,,
1547,1110,10,2025-02-10,12:56:00,Completed,Dine-in,Cash,,5975.49,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Dine-in,,
1548,45427,5,2025-06-06,18:24:00,Completed,Third-party Delivery,Online Wallet,,16376.92,Restaurant 005,Casual Dining,5,Central-5,Other,Takeaway,,
1549,31671,2,2025-09-10,12:29:00,Completed,Third-party Delivery,Online Wallet,,16670.54,Restaurant 002,Casual Dining,2,South-2,Male,Dine-in,,
1550,34032,6,2025-12-25,21:48:00,Completed,Third-party Delivery,Card,,14935.35,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,,
1551,40624,9,2025-12-23,12:32:00,Completed,Third-party Delivery,Card,,6262.27,Restaurant 009,Cafe,9,Defence-9,Male,Third-party Delivery,,
1553,3699,14,2025-03-25,13:49:00,Completed,Third-party Delivery,Online Wallet,,7901.88,Restaurant 014,Cafe,14,West-14,Female,Third-party Delivery,,
1554,26820,10,2025-04-09,18:45:00,Completed,Dine-in,Cash,,5907.41,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Takeaway,,
1555,47693,20,2025-02-27,16:21:00,Completed,Website/App,Card,58,4114.16,Restaurant 020,Fast Food,20,Korangi-20,Other,Website/App,Promotion 058,Percentage Discount
1557,14766,20,2025-07-27,21:06:00,Completed,Takeaway,Card,,4671.43,Restaurant 020,Fast Food,20,Korangi-20,Other,Website/App,,
1558,35015,3,2025-03-06,20:03:00,Completed,Dine-in,Card,,11321.61,Restaurant 003,Fast Food,3,East-3,Female,Third-party Delivery,,
1560,10792,16,2025-08-22,19:57:00,Completed,Website/App,Online Wallet,,11735.63,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
