order_item_id,order_id,menu_item_id,quantity,unit_price,line_discount,line_total,item_name,category_id,base_price,cost_price,restaurant_id,order_status,order_date,net_revenue,contribution
1232,124,17,2,584.86,0.0,1169.72,Menu Item 017,7,582.0,292.34,17,Completed,2025-11-14,1169.72,585.0400000000001
1233,124,117,1,851.65,0.0,851.65,Menu Item 117,7,886.0,429.73,17,Completed,2025-11-14,851.65,421.91999999999996
1234,124,117,3,857.81,0.0,2573.43,Menu Item 117,7,886.0,429.73,17,Completed,2025-11-14,2573.43,1284.2399999999998
1235,124,77,1,955.15,0.0,955.15,Menu Item 077,7,973.0,598.63,17,Completed,2025-11-14,955.15,356.52
1236,124,17,1,582.72,0.0,582.72,Menu Item 017,7,582.0,292.34,17,Completed,2025-11-14,582.72,290.38000000000005
1237,124,17,1,564.86,0.0,564.86,Menu Item 017,7,582.0,292.34,17,Completed,2025-11-14,564.86,272.52000000000004
1238,124,77,1,1011.57,101.16,1011.57,Menu Item 077,7,973.0,598.63,17,Completed,2025-11-14,910.4100000000001,311.7800000000001
1239,124,17,4,554.39,0.0,2217.56,Menu Item 017,7,582.0,292.34,17,Completed,2025-11-14,2217.56,1048.2
1240,124,117,1,872.22,0.0,872.22,Menu Item 117,7,886.0,429.73,17,Completed,2025-11-14,872.22,442.49
1241,125,35,1,793.45,0.0,793.45,Menu Item 035,5,798.0,437.06,15,Completed,2025-06-26,793.45,356.39000000000004
1242,125,55,2,1840.65,0.0,3681.3,Menu Item 055,5,1795.0,932.62,15,Completed,2025-06-26,3681.3,1816.0600000000002
1243,125,115,2,1512.31,0.0,3024.62,Menu Item 115,5,1506.0,803.9,15,Completed,2025-06-26,3024.62,1416.82
1244,125,15,2,1309.39,0.0,2618.78,Menu Item 015,5,1296.0,496.97,15,Completed,2025-06-26,2618.78,1624.8400000000001
1245,125,95,2,1295.29,0.0,2590.58,Menu Item 095,5,1242.0,681.88,15,Completed,2025-06-26,2590.58,1226.82
1246,125,75,2,673.25,0.0,1346.5,Menu Item 075,5,681.0,422.0,15,Completed,2025-06-26,1346.5,502.5
1247,125,115,1,1447.02,0.0,1447.02,Menu Item 115,5,1506.0,803.9,15,Completed,2025-06-26,1447.02,643.12
1248,125,115,1,1445.47,0.0,1445.47,Menu Item 115,5,1506.0,803.9,15,Completed,2025-06-26,1445.47,641.57
1249,125,95,1,1216.21,0.0,1216.21,Menu Item 095,5,1242.0,681.88,15,Completed,2025-06-26,1216.21,534.33
1250,125,35,2,826.56,0.0,1653.12,Menu Item 035,5,798.0,437.06,15,Completed,2025-06-26,1653.12,778.9999999999999
1251,126,62,1,1310.99,0.0,1310.99,Menu Item 062,2,1283.0,509.77,2,Completed,2025-06-08,1310.99,801.22
1252,126,102,1,1680.1,0.0,1680.1,Menu Item 102,2,1604.0,774.17,2,Completed,2025-06-08,1680.1,905.93
1253,126,22,1,854.48,0.0,854.48,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-08,854.48,531.01
1254,126,142,1,1692.12,0.0,1692.12,Menu Item 142,2,1669.0,919.35,2,Completed,2025-06-08,1692.12,772.7699999999999
1255,126,122,1,1555.43,0.0,1555.43,Menu Item 122,2,1484.0,828.35,2,Completed,2025-06-08,1555.43,727.08
1256,126,122,1,1443.17,0.0,1443.17,Menu Item 122,2,1484.0,828.35,2,Completed,2025-06-08,1443.17,614.82
1257,126,2,1,1344.76,0.0,1344.76,Menu Item 002,2,1364.0,822.3,2,Completed,2025-06-08,1344.76,522.46
1258,126,22,1,888.54,0.0,888.54,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-08,888.54,565.0699999999999
1259,126,142,1,1599.63,0.0,1599.63,Menu Item 142,2,1669.0,919.35,2,Completed,2025-06-08,1599.63,680.2800000000001
1260,126,22,1,883.5,0.0,883.5,Menu Item 022,2,861.0,323.47,2,Completed,2025-06-08,883.5,560.03
1261,127,11,1,1165.31,0.0,1165.31,Menu Item 011,1,1146.0,546.24,11,Completed,2025-12-28,1165.31,619.0699999999999
1262,127,111,1,560.81,0.0,560.81,Menu Item 111,1,559.0,326.19,11,Completed,2025-12-28,560.81,234.61999999999995
1263,127,31,1,509.23,0.0,509.23,Menu Item 031,1,519.0,322.62,11,Completed,2025-12-28,509.23,186.61
1264,127,111,2,566.83,0.0,1133.66,Menu Item 111,1,559.0,326.19,11,Completed,2025-12-28,1133.66,481.2800000000001
1265,127,71,1,936.82,0.0,936.82,Menu Item 071,1,902.0,464.98,11,Completed,2025-12-28,936.82,471.84000000000003
1266,127,71,2,897.99,0.0,1795.98,Menu Item 071,1,902.0,464.98,11,Completed,2025-12-28,1795.98,866.02
1267,127,131,1,639.11,0.0,639.11,Menu Item 131,1,619.0,372.73,11,Completed,2025-12-28,639.11,266.38
1268,127,11,1,1193.21,0.0,1193.21,Menu Item 011,1,1146.0,546.24,11,Completed,2025-12-28,1193.21,646.97
1269,127,51,3,978.81,0.0,2936.43,Menu Item 051,1,970.0,362.81,11,Completed,2025-12-28,2936.43,1847.9999999999998
1270,127,131,1,619.02,0.0,619.02,Menu Item 131,1,619.0,372.73,11,Completed,2025-12-28,619.02,246.28999999999996
1281,129,133,1,958.57,0.0,958.57,Menu Item 133,3,927.0,508.83,13,Completed,2025-07-19,958.57,449.74000000000007
1282,129,13,2,603.24,0.0,1206.48,Menu Item 013,3,607.0,389.28,13,Completed,2025-07-19,1206.48,427.9200000000001
1283,129,13,2,613.7,0.0,1227.4,Menu Item 013,3,607.0,389.28,13,Completed,2025-07-19,1227.4,448.84000000000015
1284,129,113,2,495.49,0.0,990.98,Menu Item 113,3,474.0,230.81,13,Completed,2025-07-19,990.98,529.36
1285,129,113,1,484.93,0.0,484.93,Menu Item 113,3,474.0,230.81,13,Completed,2025-07-19,484.93,254.12
1286,129,73,1,370.01,0.0,370.01,Menu Item 073,3,386.0,231.75,13,Completed,2025-07-19,370.01,138.26
1287,129,13,1,581.67,0.0,581.67,Menu Item 013,3,607.0,389.28,13,Completed,2025-07-19,581.67,192.39
1288,129,113,2,470.37,0.0,940.74,Menu Item 113,3,474.0,230.81,13,Completed,2025-07-19,940.74,479.12
1289,129,73,1,391.64,0.0,391.64,Menu Item 073,3,386.0,231.75,13,Completed,2025-07-19,391.64,159.89
1290,129,93,1,838.8,0.0,838.8,Menu Item 093,3,882.0,553.61,13,Completed,2025-07-19,838.8,285.18999999999994
1291,130,107,2,929.55,0.0,1859.1,Menu Item 107,7,886.0,472.58,7,Completed,2025-04-22,1859.1,913.9399999999999
1292,130,7,1,968.65,0.0,968.65,Menu Item 007,7,998.0,477.57,7,Completed,2025-04-22,968.65,491.08
1293,130,127,1,760.03,0.0,760.03,Menu Item 127,7,760.0,334.08,7,Completed,2025-04-22,760.03,425.95
1294,130,127,3,765.68,0.0,2297.04,Menu Item 127,7,760.0,334.08,7,Completed,2025-04-22,2297.04,1294.8
1295,130,7,2,1021.38,0.0,2042.76,Menu Item 007,7,998.0,477.57,7,Completed,2025-04-22,2042.76,1087.62
1296,130,127,1,769.44,0.0,769.44,Menu Item 127,7,760.0,334.08,7,Completed,2025-04-22,769.44,435.36000000000007
1297,130,107,1,914.24,0.0,914.24,Menu Item 107,7,886.0,472.58,7,Completed,2025-04-22,914.24,441.66
1298,130,27,1,685.39,0.0,685.39,Menu Item 027,7,719.0,337.71,7,Completed,2025-04-22,685.39,347.68
1299,130,127,1,785.87,0.0,785.87,Menu Item 127,7,760.0,334.08,7,Completed,2025-04-22,785.87,451.79
1300,130,127,1,769.92,0.0,769.92,Menu Item 127,7,760.0,334.08,7,Completed,2025-04-22,769.92,435.84
1301,131,6,1,737.26,0.0,737.26,Menu Item 006,6,771.0,302.15,6,Completed,2025-03-27,737.26,435.11
1302,131,46,1,1244.15,0.0,1244.15,Menu Item 046,6,1303.0,633.91,6,Completed,2025-03-27,1244.15,610.2400000000001
1303,131,46,1,1355.01,0.0,1355.01,Menu Item 046,6,1303.0,633.91,6,Completed,2025-03-27,1355.01,721.1
1304,131,46,1,1317.03,0.0,1317.03,Menu Item 046,6,1303.0,633.91,6,Completed,2025-03-27,1317.03,683.12
1305,131,26,1,1005.78,0.0,1005.78,Menu Item 026,6,1052.0,606.56,6,Completed,2025-03-27,1005.78,399.22
1306,131,46,3,1312.41,0.0,3937.23,Menu Item 046,6,1303.0,633.91,6,Completed,2025-03-27,3937.23,2035.5
1307,131,6,2,765.83,0.0,1531.66,Menu Item 006,6,771.0,302.15,6,Completed,2025-03-27,1531.66,927.3600000000001
1308,131,6,1,771.58,0.0,771.58,Menu Item 006,6,771.0,302.15,6,Completed,2025-03-27,771.58,469.43000000000006
1309,131,66,1,826.54,0.0,826.54,Menu Item 066,6,788.0,418.78,6,Completed,2025-03-27,826.54,407.76
1310,131,66,2,757.15,0.0,1514.3,Menu Item 066,6,788.0,418.78,6,Completed,2025-03-27,1514.3,676.74
1321,133,143,2,617.92,0.0,1235.84,Menu Item 143,3,612.0,355.0,3,Completed,2025-01-18,1235.84,525.8399999999999
1322,133,143,2,606.68,0.0,1213.36,Menu Item 143,3,612.0,355.0,3,Completed,2025-01-18,1213.36,503.3599999999999
1323,133,143,1,590.13,0.0,590.13,Menu Item 143,3,612.0,355.0,3,Completed,2025-01-18,590.13,235.13
1324,133,143,1,587.76,0.0,587.76,Menu Item 143,3,612.0,355.0,3,Completed,2025-01-18,587.76,232.76
1325,133,43,2,750.77,0.0,1501.54,Menu Item 043,3,766.0,379.7,3,Completed,2025-01-18,1501.54,742.14
1326,133,3,2,370.85,0.0,741.7,Menu Item 003,3,382.0,225.96,3,Completed,2025-01-18,741.7,289.78000000000003
1327,133,123,2,757.66,0.0,1515.32,Menu Item 123,3,774.0,365.54,3,Completed,2025-01-18,1515.32,784.2399999999999
1328,133,63,2,903.72,0.0,1807.44,Menu Item 063,3,891.0,313.94,3,Completed,2025-01-18,1807.44,1179.56
1329,133,43,1,802.11,0.0,802.11,Menu Item 043,3,766.0,379.7,3,Completed,2025-01-18,802.11,422.41
1330,133,83,1,376.43,0.0,376.43,Menu Item 083,3,389.0,236.35,3,Completed,2025-01-18,376.43,140.08
1341,135,105,2,1041.47,0.0,2082.94,Menu Item 105,5,1081.0,596.54,5,Completed,2025-09-24,2082.94,889.8600000000001
1342,135,145,1,790.94,0.0,790.94,Menu Item 145,5,821.0,429.88,5,Completed,2025-09-24,790.94,361.06000000000006
1343,135,125,3,1828.75,0.0,5486.25,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-09-24,5486.25,2071.2300000000005
1344,135,65,1,805.75,0.0,805.75,Menu Item 065,5,836.0,515.74,5,Completed,2025-09-24,805.75,290.01
1345,135,125,3,1725.72,0.0,5177.16,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-09-24,5177.16,1762.1400000000003
1346,135,125,1,1797.91,0.0,1797.91,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-09-24,1797.91,659.5700000000002
1347,135,25,3,1730.26,0.0,5190.78,Menu Item 025,5,1680.0,1027.71,5,Completed,2025-09-24,5190.78,2107.6499999999996
1348,135,45,1,582.54,0.0,582.54,Menu Item 045,5,604.0,389.94,5,Completed,2025-09-24,582.54,192.59999999999997
1349,135,65,1,838.15,0.0,838.15,Menu Item 065,5,836.0,515.74,5,Completed,2025-09-24,838.15,322.40999999999997
1350,135,105,1,1129.91,0.0,1129.91,Menu Item 105,5,1081.0,596.54,5,Completed,2025-09-24,1129.91,533.3700000000001
1351,136,105,1,1134.81,0.0,1134.81,Menu Item 105,5,1081.0,596.54,5,Completed,2025-06-27,1134.81,538.27
1352,136,105,1,1111.26,0.0,1111.26,Menu Item 105,5,1081.0,596.54,5,Completed,2025-06-27,1111.26,514.72
1353,136,125,1,1813.81,0.0,1813.81,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-06-27,1813.81,675.47
1354,136,125,1,1742.68,0.0,1742.68,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-06-27,1742.68,604.3400000000001
1355,136,45,1,614.84,0.0,614.84,Menu Item 045,5,604.0,389.94,5,Completed,2025-06-27,614.84,224.90000000000003
1356,136,85,1,624.67,0.0,624.67,Menu Item 085,5,648.0,355.11,5,Completed,2025-06-27,624.67,269.55999999999995
1357,136,105,2,1111.9,0.0,2223.8,Menu Item 105,5,1081.0,596.54,5,Completed,2025-06-27,2223.8,1030.7200000000003
1358,136,105,2,1055.55,0.0,2111.1,Menu Item 105,5,1081.0,596.54,5,Completed,2025-06-27,2111.1,918.02
1359,136,85,1,616.49,0.0,616.49,Menu Item 085,5,648.0,355.11,5,Completed,2025-06-27,616.49,261.38
1360,136,85,3,649.43,0.0,1948.29,Menu Item 085,5,648.0,355.11,5,Completed,2025-06-27,1948.29,882.96
1371,138,3,2,374.63,0.0,749.26,Menu Item 003,3,382.0,225.96,3,Completed,2025-05-21,749.26,297.34
1372,138,63,1,857.6,0.0,857.6,Menu Item 063,3,891.0,313.94,3,Completed,2025-05-21,857.6,543.6600000000001
1373,138,43,1,729.97,0.0,729.97,Menu Item 043,3,766.0,379.7,3,Completed,2025-05-21,729.97,350.27000000000004
1374,138,43,1,747.66,0.0,747.66,Menu Item 043,3,766.0,379.7,3,Completed,2025-05-21,747.66,367.96
1375,138,43,2,763.04,0.0,1526.08,Menu Item 043,3,766.0,379.7,3,Completed,2025-05-21,1526.08,766.68
1376,138,43,3,758.78,0.0,2276.34,Menu Item 043,3,766.0,379.7,3,Completed,2025-05-21,2276.34,1137.2400000000002
1377,138,63,1,894.4,0.0,894.4,Menu Item 063,3,891.0,313.94,3,Completed,2025-05-21,894.4,580.46
1378,138,143,1,592.06,0.0,592.06,Menu Item 143,3,612.0,355.0,3,Completed,2025-05-21,592.06,237.05999999999995
1379,138,143,1,599.26,0.0,599.26,Menu Item 143,3,612.0,355.0,3,Completed,2025-05-21,599.26,244.26
1380,138,103,1,855.2,0.0,855.2,Menu Item 103,3,834.0,490.49,3,Completed,2025-05-21,855.2,364.71000000000004
1381,139,80,1,263.85,0.0,263.85,Menu Item 080,10,275.0,111.05,20,Completed,2025-05-16,263.85,152.8
1382,139,80,1,270.99,0.0,270.99,Menu Item 080,10,275.0,111.05,20,Completed,2025-05-16,270.99,159.94
1383,139,140,1,272.98,0.0,272.98,Menu Item 140,10,281.0,178.4,20,Completed,2025-05-16,272.98,94.58000000000001
1384,139,80,1,265.33,0.0,265.33,Menu Item 080,10,275.0,111.05,20,Completed,2025-05-16,265.33,154.27999999999997
1385,139,80,1,269.16,0.0,269.16,Menu Item 080,10,275.0,111.05,20,Completed,2025-05-16,269.16,158.11
1386,139,80,2,273.1,0.0,546.2,Menu Item 080,10,275.0,111.05,20,Completed,2025-05-16,546.2,324.1
1387,139,100,2,804.85,0.0,1609.7,Menu Item 100,10,811.0,486.7,20,Completed,2025-05-16,1609.7,636.3000000000001
1388,139,140,2,276.14,0.0,552.28,Menu Item 140,10,281.0,178.4,20,Completed,2025-05-16,552.28,195.47999999999996
1389,139,140,1,283.29,0.0,283.29,Menu Item 140,10,281.0,178.4,20,Completed,2025-05-16,283.29,104.89000000000001
1390,139,80,1,277.39,0.0,277.39,Menu Item 080,10,275.0,111.05,20,Completed,2025-05-16,277.39,166.33999999999997
1391,140,142,1,1735.6,0.0,1735.6,Menu Item 142,2,1669.0,919.35,2,Completed,2025-08-16,1735.6,816.2499999999999
1392,140,62,1,1260.56,0.0,1260.56,Menu Item 062,2,1283.0,509.77,2,Completed,2025-08-16,1260.56,750.79
1393,140,122,2,1475.4,0.0,2950.8,Menu Item 122,2,1484.0,828.35,2,Completed,2025-08-16,2950.8,1294.1000000000001
1394,140,62,1,1239.97,0.0,1239.97,Menu Item 062,2,1283.0,509.77,2,Completed,2025-08-16,1239.97,730.2
1395,140,22,1,886.29,0.0,886.29,Menu Item 022,2,861.0,323.47,2,Completed,2025-08-16,886.29,562.8199999999999
1396,140,102,1,1636.68,0.0,1636.68,Menu Item 102,2,1604.0,774.17,2,Completed,2025-08-16,1636.68,862.5100000000001
1397,140,22,1,840.66,0.0,840.66,Menu Item 022,2,861.0,323.47,2,Completed,2025-08-16,840.66,517.1899999999999
1398,140,22,2,851.97,0.0,1703.94,Menu Item 022,2,861.0,323.47,2,Completed,2025-08-16,1703.94,1057.0
1399,140,22,2,837.62,0.0,1675.24,Menu Item 022,2,861.0,323.47,2,Completed,2025-08-16,1675.24,1028.3
1400,140,102,1,1539.43,0.0,1539.43,Menu Item 102,2,1604.0,774.17,2,Completed,2025-08-16,1539.43,765.2600000000001
1401,141,125,1,1786.38,0.0,1786.38,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-12-04,1786.38,648.0400000000002
1402,141,125,1,1837.28,0.0,1837.28,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-12-04,1837.28,698.94
1403,141,105,2,1127.51,0.0,2255.02,Menu Item 105,5,1081.0,596.54,5,Completed,2025-12-04,2255.02,1061.94
1404,141,25,1,1616.88,0.0,1616.88,Menu Item 025,5,1680.0,1027.71,5,Completed,2025-12-04,1616.88,589.1700000000001
1405,141,145,2,783.17,0.0,1566.34,Menu Item 145,5,821.0,429.88,5,Completed,2025-12-04,1566.34,706.5799999999999
1406,141,45,2,580.85,0.0,1161.7,Menu Item 045,5,604.0,389.94,5,Completed,2025-12-04,1161.7,381.82000000000005
1407,141,125,1,1735.71,0.0,1735.71,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-12-04,1735.71,597.3700000000001
1408,141,125,2,1707.57,0.0,3415.14,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-12-04,3415.14,1138.46
1409,141,145,1,838.22,0.0,838.22,Menu Item 145,5,821.0,429.88,5,Completed,2025-12-04,838.22,408.34000000000003
1410,141,125,3,1760.83,0.0,5282.49,Menu Item 125,5,1796.0,1138.34,5,Completed,2025-12-04,5282.49,1867.4700000000003
1411,142,2,2,1390.86,0.0,2781.72,Menu Item 002,2,1364.0,822.3,2,Completed,2025-07-09,2781.72,1137.12
1412,142,62,2,1325.57,0.0,2651.14,Menu Item 062,2,1283.0,509.77,2,Completed,2025-07-09,2651.14,1631.6
1413,142,102,1,1636.86,0.0,1636.86,Menu Item 102,2,1604.0,774.17,2,Completed,2025-07-09,1636.86,862.6899999999999
1414,142,62,1,1271.99,0.0,1271.99,Menu Item 062,2,1283.0,509.77,2,Completed,2025-07-09,1271.99,762.22
1415,142,102,1,1583.73,0.0,1583.73,Menu Item 102,2,1604.0,774.17,2,Completed,2025-07-09,1583.73,809.5600000000001
1416,142,22,2,858.67,0.0,1717.34,Menu Item 022,2,861.0,323.47,2,Completed,2025-07-09,1717.34,1070.3999999999999
1417,142,102,1,1557.28,0.0,1557.28,Menu Item 102,2,1604.0,774.17,2,Completed,2025-07-09,1557.28,783.11
1418,142,82,1,1066.61,0.0,1066.61,Menu Item 082,2,1026.0,601.45,2,Completed,2025-07-09,1066.61,465.15999999999985
1419,142,22,1,880.27,0.0,880.27,Menu Item 022,2,861.0,323.47,2,Completed,2025-07-09,880.27,556.8
1420,142,22,1,864.76,0.0,864.76,Menu Item 022,2,861.0,323.47,2,Completed,2025-07-09,864.76,541.29
1431,144,73,2,373.0,0.0,746.0,Menu Item 073,3,386.0,231.75,13,Completed,2025-02-25,746.0,282.5
1432,144,133,1,934.14,0.0,934.14,Menu Item 133,3,927.0,508.83,13,Completed,2025-02-25,934.14,425.31
1433,144,113,3,473.89,0.0,1421.67,Menu Item 113,3,474.0,230.81,13,Completed,2025-02-25,1421.67,729.24
1434,144,13,2,635.77,0.0,1271.54,Menu Item 013,3,607.0,389.28,13,Completed,2025-02-25,1271.54,492.98
1435,144,133,1,939.36,0.0,939.36,Menu Item 133,3,927.0,508.83,13,Completed,2025-02-25,939.36,430.53000000000003
1436,144,33,2,919.57,0.0,1839.14,Menu Item 033,3,902.0,351.5,13,Completed,2025-02-25,1839.14,1136.14
1437,144,93,1,842.03,0.0,842.03,Menu Item 093,3,882.0,553.61,13,Completed,2025-02-25,842.03,288.41999999999996
1438,144,73,3,381.31,0.0,1143.93,Menu Item 073,3,386.0,231.75,13,Completed,2025-02-25,1143.93,448.68000000000006
1439,144,13,1,587.61,0.0,587.61,Menu Item 013,3,607.0,389.28,13,Completed,2025-02-25,587.61,198.33000000000004
1440,144,113,2,450.98,0.0,901.96,Menu Item 113,3,474.0,230.81,13,Completed,2025-02-25,901.96,440.34000000000003
1441,145,114,1,874.66,0.0,874.66,Menu Item 114,4,843.0,544.89,14,Completed,2025-01-20,874.66,329.77
1442,145,54,1,339.21,0.0,339.21,Menu Item 054,4,340.0,182.18,14,Completed,2025-01-20,339.21,157.02999999999997
1443,145,14,3,397.99,0.0,1193.97,Menu Item 014,4,417.0,231.23,14,Completed,2025-01-20,1193.97,500.2800000000001
1444,145,54,1,350.55,0.0,350.55,Menu Item 054,4,340.0,182.18,14,Completed,2025-01-20,350.55,168.37
1445,145,114,2,833.89,0.0,1667.78,Menu Item 114,4,843.0,544.89,14,Completed,2025-01-20,1667.78,578.0
1446,145,114,2,827.44,0.0,1654.88,Menu Item 114,4,843.0,544.89,14,Completed,2025-01-20,1654.88,565.1000000000001
1447,145,14,1,424.81,0.0,424.81,Menu Item 014,4,417.0,231.23,14,Completed,2025-01-20,424.81,193.58
1448,145,114,1,833.53,0.0,833.53,Menu Item 114,4,843.0,544.89,14,Completed,2025-01-20,833.53,288.64
1449,145,14,1,429.51,0.0,429.51,Menu Item 014,4,417.0,231.23,14,Completed,2025-01-20,429.51,198.28
1450,145,114,1,801.4,0.0,801.4,Menu Item 114,4,843.0,544.89,14,Completed,2025-01-20,801.4,256.51
1451,146,139,1,236.22,0.0,236.22,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-04,236.22,108.67999999999999
1452,146,119,3,252.34,0.0,757.02,Menu Item 119,9,242.0,104.64,19,Completed,2025-12-04,757.02,443.09999999999997
1453,146,139,3,237.97,0.0,713.91,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-04,713.91,331.28999999999996
1454,146,139,2,229.55,0.0,459.1,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-04,459.1,204.02
1455,146,139,1,235.59,0.0,235.59,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-04,235.59,108.05
1456,146,59,2,341.11,0.0,682.22,Menu Item 059,9,354.0,189.87,19,Completed,2025-12-04,682.22,302.48
1457,146,39,1,212.64,0.0,212.64,Menu Item 039,9,218.0,88.74,19,Completed,2025-12-04,212.64,123.89999999999999
1458,146,99,2,212.23,0.0,424.46,Menu Item 099,9,209.0,111.74,19,Completed,2025-12-04,424.46,200.98
1459,146,139,2,225.5,0.0,451.0,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-04,451.0,195.92
1460,146,139,2,228.85,0.0,457.7,Menu Item 139,9,234.0,127.54,19,Completed,2025-12-04,457.7,202.61999999999998
1461,147,91,1,785.4,0.0,785.4,Menu Item 091,1,771.0,370.79,11,Completed,2025-03-28,785.4,414.60999999999996
1462,147,31,4,495.21,0.0,1980.84,Menu Item 031,1,519.0,322.62,11,Completed,2025-03-28,1980.84,690.3599999999999
1463,147,131,1,612.27,0.0,612.27,Menu Item 131,1,619.0,372.73,11,Completed,2025-03-28,612.27,239.53999999999996
1464,147,131,2,643.25,0.0,1286.5,Menu Item 131,1,619.0,372.73,11,Completed,2025-03-28,1286.5,541.04
1465,147,31,1,539.71,0.0,539.71,Menu Item 031,1,519.0,322.62,11,Completed,2025-03-28,539.71,217.09000000000003
1466,147,71,2,914.41,0.0,1828.82,Menu Item 071,1,902.0,464.98,11,Completed,2025-03-28,1828.82,898.8599999999999
1467,147,31,2,525.1,0.0,1050.2,Menu Item 031,1,519.0,322.62,11,Completed,2025-03-28,1050.2,404.96000000000004
1468,147,71,2,942.21,0.0,1884.42,Menu Item 071,1,902.0,464.98,11,Completed,2025-03-28,1884.42,954.46
1469,147,71,1,942.14,0.0,942.14,Menu Item 071,1,902.0,464.98,11,Completed,2025-03-28,942.14,477.15999999999997
1470,147,71,1,916.09,0.0,916.09,Menu Item 071,1,902.0,464.98,11,Completed,2025-03-28,916.09,451.11
1471,148,71,1,861.08,0.0,861.08,Menu Item 071,1,902.0,464.98,11,Completed,2025-12-12,861.08,396.1
1472,148,91,4,807.16,0.0,3228.64,Menu Item 091,1,771.0,370.79,11,Completed,2025-12-12,3228.64,1745.4799999999998
1473,148,131,1,610.8,0.0,610.8,Menu Item 131,1,619.0,372.73,11,Completed,2025-12-12,610.8,238.06999999999994
1474,148,91,1,786.88,0.0,786.88,Menu Item 091,1,771.0,370.79,11,Completed,2025-12-12,786.88,416.09
1475,148,131,1,596.25,0.0,596.25,Menu Item 131,1,619.0,372.73,11,Completed,2025-12-12,596.25,223.51999999999998
1476,148,11,2,1142.87,0.0,2285.74,Menu Item 011,1,1146.0,546.24,11,Completed,2025-12-12,2285.74,1193.2599999999998
1477,148,91,1,769.39,0.0,769.39,Menu Item 091,1,771.0,370.79,11,Completed,2025-12-12,769.39,398.59999999999997
1478,148,91,2,787.89,0.0,1575.78,Menu Item 091,1,771.0,370.79,11,Completed,2025-12-12,1575.78,834.1999999999999
1479,148,71,1,885.96,0.0,885.96,Menu Item 071,1,902.0,464.98,11,Completed,2025-12-12,885.96,420.98
1480,148,111,2,560.94,0.0,1121.88,Menu Item 111,1,559.0,326.19,11,Completed,2025-12-12,1121.88,469.5000000000001
1491,150,14,1,400.73,0.0,400.73,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-18,400.73,169.50000000000003
1492,150,74,1,413.08,0.0,413.08,Menu Item 074,4,430.0,155.9,14,Completed,2025-08-18,413.08,257.17999999999995
1493,150,74,1,409.0,0.0,409.0,Menu Item 074,4,430.0,155.9,14,Completed,2025-08-18,409.0,253.1
1494,150,14,1,419.42,0.0,419.42,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-18,419.42,188.19000000000003
1495,150,74,2,435.66,0.0,871.32,Menu Item 074,4,430.0,155.9,14,Completed,2025-08-18,871.32,559.52
1496,150,74,1,446.91,0.0,446.91,Menu Item 074,4,430.0,155.9,14,Completed,2025-08-18,446.91,291.01
1497,150,34,1,819.98,0.0,819.98,Menu Item 034,4,784.0,464.32,14,Completed,2025-08-18,819.98,355.66
1498,150,14,1,401.2,0.0,401.2,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-18,401.2,169.97
1499,150,14,3,430.33,0.0,1290.99,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-18,1290.99,597.3000000000001
1500,150,14,1,405.26,0.0,405.26,Menu Item 014,4,417.0,231.23,14,Completed,2025-08-18,405.26,174.03
1501,151,113,1,470.27,0.0,470.27,Menu Item 113,3,474.0,230.81,13,Completed,2025-12-21,470.27,239.45999999999998
1502,151,13,1,587.21,0.0,587.21,Menu Item 013,3,607.0,389.28,13,Completed,2025-12-21,587.21,197.93000000000006
1503,151,113,3,484.81,0.0,1454.43,Menu Item 113,3,474.0,230.81,13,Completed,2025-12-21,1454.43,762.0
1504,151,133,1,946.2,0.0,946.2,Menu Item 133,3,927.0,508.83,13,Completed,2025-12-21,946.2,437.37000000000006
1505,151,33,3,901.67,0.0,2705.01,Menu Item 033,3,902.0,351.5,13,Completed,2025-12-21,2705.01,1650.5100000000002
1506,151,53,1,494.05,0.0,494.05,Menu Item 053,3,472.0,298.53,13,Completed,2025-12-21,494.05,195.52000000000004
1507,151,133,3,933.28,0.0,2799.84,Menu Item 133,3,927.0,508.83,13,Completed,2025-12-21,2799.84,1273.3500000000001
1508,151,113,2,456.88,0.0,913.76,Menu Item 113,3,474.0,230.81,13,Completed,2025-12-21,913.76,452.14
1509,151,113,1,485.76,0.0,485.76,Menu Item 113,3,474.0,230.81,13,Completed,2025-12-21,485.76,254.95
