order_id,customer_id,restaurant_id,order_date,order_time,order_status,order_channel,payment_method,promotion_id,total_amount,restaurant_name,restaurant_type,location_id,city_area,gender,preferred_channel,promotion_name,promotion_type
46274,33803,8,2025-09-26,11:38:00,Completed,Third-party Delivery,Online Wallet,,8982.37,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Website/App,,
46275,24662,14,2025-07-16,21:51:00,Completed,Third-party Delivery,Online Wallet,,7486.32,Restaurant 014,Cafe,14,West-14,Other,Third-party Delivery,,
46276,33847,1,2025-06-22,10:10:00,Completed,Third-party Delivery,Cash,,17321.74,Restaurant 001,Casual Dining,1,North-1,Other,Website/App,,
46277,36868,11,2025-07-27,13:38:00,Completed,Website/App,Online Wallet,96,11695.67,Restaurant 011,Cafe,11,North-11,Other,Takeaway,Promotion 096,Bundle
46278,22192,15,2025-01-11,15:58:00,Completed,Third-party Delivery,Cash,,16650.2,Restaurant 015,Fast Food,15,Central-15,Male,Dine-in,,
46279,18966,6,2025-12-05,21:40:00,Completed,Takeaway,Card,,12324.08,Restaurant 006,Fast Food,6,Garden-6,Female,Website/App,,
46280,48658,16,2025-10-03,13:16:00,Completed,Third-party Delivery,Cash,,13776.67,Restaurant 016,Cafe,16,Garden-16,Other,Website/App,,
46281,47208,4,2025-05-31,21:01:00,Completed,Third-party Delivery,Online Wallet,,7192.7,Restaurant 004,Cafe,4,West-4,Male,Dine-in,,
46282,13689,8,2025-08-13,13:52:00,Completed,Takeaway,Online Wallet,,7485.1,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Takeaway,,
46284,10793,7,2025-12-26,12:55:00,Completed,Takeaway,Cash,,14658.54,Restaurant 007,Casual Dining,7,Clifton-7,Female,Dine-in,,
46285,25046,18,2025-03-14,21:26:00,Completed,Website/App,Online Wallet,,6937.9,Restaurant 018,Fast Food,18,Gulshan-18,Other,Third-party Delivery,,
46286,29733,2,2025-07-05,18:23:00,Completed,Third-party Delivery,Online Wallet,,19872.67,Restaurant 002,Casual Dining,2,South-2,Other,Takeaway,,
46287,21003,15,2025-09-08,13:03:00,Completed,Website/App,Card,,18574.29,Restaurant 015,Fast Food,15,Central-15,Female,Third-party Delivery,,
46288,24170,11,2025-10-07,18:31:00,Completed,Website/App,Card,,11638.45,Restaurant 011,Cafe,11,North-11,Other,Third-party Delivery,,
46289,1572,11,2025-09-22,22:34:00,Completed,Takeaway,Card,,10355.64,Restaurant 011,Cafe,11,North-11,Male,Third-party Delivery,,
46290,26021,7,2025-11-18,22:25:00,Completed,Dine-in,Cash,,12016.27,Restaurant 007,Casual Dining,7,Clifton-7,Other,Takeaway,,
46291,40755,14,2025-10-01,20:21:00,Completed,Website/App,Online Wallet,,12370.32,Restaurant 014,Cafe,14,West-14,Female,Website/App,,
46293,14699,10,2025-06-09,21:33:00,Completed,Dine-in,Cash,,8414.06,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
46295,45764,15,2025-11-21,18:42:00,Completed,Takeaway,Card,,17433.08,Restaurant 015,Fast Food,15,Central-15,Other,Third-party Delivery,,
46296,32732,16,2025-07-01,18:14:00,Completed,Dine-in,Card,,10708.1,Restaurant 016,Cafe,16,Garden-16,Female,Takeaway,,
46298,22009,16,2025-01-21,19:44:00,Completed,Third-party Delivery,Cash,,12312.92,Restaurant 016,Cafe,16,Garden-16,Female,Takeaway,,
46300,29668,18,2025-12-19,20:58:00,Completed,Takeaway,Online Wallet,,7599.72,Restaurant 018,Fast Food,18,Gulshan-18,Female,Dine-in,,
46301,21880,18,2025-05-18,14:58:00,Completed,Website/App,Cash,,6898.13,Restaurant 018,Fast Food,18,Gulshan-18,Other,Takeaway,,
46302,20790,6,2025-02-15,20:58:00,Completed,Takeaway,Online Wallet,,15121.59,Restaurant 006,Fast Food,6,Garden-6,Other,Website/App,,
46303,38124,2,2025-11-25,21:40:00,Completed,Third-party Delivery,Online Wallet,,24688.69,Restaurant 002,Casual Dining,2,South-2,Other,Third-party Delivery,,
46304,14092,4,2025-02-16,12:01:00,Completed,Takeaway,Cash,,6102.8,Restaurant 004,Cafe,4,West-4,Male,Takeaway,,
46305,47353,15,2025-11-29,18:27:00,Completed,Dine-in,Card,,16108.38,Restaurant 015,Fast Food,15,Central-15,Female,Third-party Delivery,,
46306,7820,18,2025-09-09,13:43:00,Completed,Takeaway,Card,,7840.8,Restaurant 018,Fast Food,18,Gulshan-18,Male,Takeaway,,
46307,33206,18,2025-06-07,19:56:00,Completed,Website/App,Online Wallet,,8311.73,Restaurant 018,Fast Food,18,Gulshan-18,Male,Takeaway,,
46308,43795,6,2025-06-24,14:10:00,Completed,Third-party Delivery,Online Wallet,,12407.44,Restaurant 006,Fast Food,6,Garden-6,Male,Takeaway,,
46309,12648,9,2025-05-22,21:24:00,Completed,Dine-in,Cash,,5752.97,Restaurant 009,Cafe,9,Defence-9,Male,Takeaway,,
46311,8589,16,2025-12-28,11:58:00,Completed,Dine-in,Card,,12938.79,Restaurant 016,Cafe,16,Garden-16,Male,Takeaway,,
46312,16509,15,2025-06-27,18:08:00,Completed,Website/App,Cash,79,18123.88,Restaurant 015,Fast Food,15,Central-15,Female,Third-party Delivery,Promotion 079,Percentage Discount
46313,40074,19,2025-03-31,11:46:00,Completed,Dine-in,Online Wallet,,4406.71,Restaurant 019,Fast Food,19,Defence-19,Other,Takeaway,,
46314,11717,1,2025-10-29,20:58:00,Completed,Third-party Delivery,Online Wallet,,9845.25,Restaurant 001,Casual Dining,1,North-1,Male,Website/App,,
46315,16946,4,2025-08-16,14:32:00,Completed,Dine-in,Online Wallet,,7686.07,Restaurant 004,Cafe,4,West-4,Other,Dine-in,,
46316,45192,3,2025-05-08,19:11:00,Completed,Dine-in,Cash,,9883.03,Restaurant 003,Fast Food,3,East-3,Female,Dine-in,,
46317,7487,9,2025-07-30,13:54:00,Completed,Takeaway,Card,,4232.38,Restaurant 009,Cafe,9,Defence-9,Male,Dine-in,,
46318,12353,9,2025-10-15,15:38:00,Completed,Takeaway,Cash,,4660.08,Restaurant 009,Cafe,9,Defence-9,Female,Takeaway,,
46319,33231,6,2025-11-04,20:54:00,Completed,Takeaway,Cash,,15127.85,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,,
46320,15810,6,2025-01-11,17:57:00,Completed,Website/App,Card,,20851.95,Restaurant 006,Fast Food,6,Garden-6,Other,Third-party Delivery,,
46321,24484,5,2025-05-31,12:21:00,Completed,Website/App,Online Wallet,,21883.65,Restaurant 005,Casual Dining,5,Central-5,Male,Website/App,,
46322,8577,3,2025-06-23,20:02:00,Completed,Takeaway,Online Wallet,,9681.69,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,,
46323,23333,18,2025-01-22,19:58:00,Completed,Takeaway,Card,,9521.08,Restaurant 018,Fast Food,18,Gulshan-18,Female,Takeaway,,
46324,5349,6,2025-12-08,22:44:00,Completed,Third-party Delivery,Card,,12369.62,Restaurant 006,Fast Food,6,Garden-6,Female,Dine-in,,
46325,48907,14,2025-04-06,21:20:00,Completed,Takeaway,Card,,6874.02,Restaurant 014,Cafe,14,West-14,Female,Takeaway,,
46326,1797,18,2025-06-07,19:41:00,Completed,Third-party Delivery,Online Wallet,,5569.5,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,,
46327,856,11,2025-02-24,21:57:00,Completed,Takeaway,Cash,,12807.53,Restaurant 011,Cafe,11,North-11,Male,Takeaway,,
46328,25808,19,2025-08-29,14:16:00,Completed,Website/App,Cash,,4985.52,Restaurant 019,Fast Food,19,Defence-19,Other,Website/App,,
46329,20558,14,2025-12-01,12:05:00,Completed,Dine-in,Card,,8724.76,Restaurant 014,Cafe,14,West-14,Female,Dine-in,,
46330,17209,18,2025-12-12,20:40:00,Completed,Takeaway,Card,,8539.66,Restaurant 018,Fast Food,18,Gulshan-18,Other,Website/App,,
46331,3666,3,2025-11-21,22:04:00,Completed,Takeaway,Online Wallet,,11569.76,Restaurant 003,Fast Food,3,East-3,Other,Website/App,,
46333,29020,6,2025-12-17,13:13:00,Completed,Third-party Delivery,Card,,17614.31,Restaurant 006,Fast Food,6,Garden-6,Other,Website/App,,
46334,17798,9,2025-08-08,18:01:00,Completed,Third-party Delivery,Card,50,6862.56,Restaurant 009,Cafe,9,Defence-9,Other,Dine-in,Promotion 050,Seasonal
46335,42121,16,2025-10-24,12:38:00,Completed,Website/App,Online Wallet,,14210.75,Restaurant 016,Cafe,16,Garden-16,Male,Third-party Delivery,,
46336,32389,20,2025-12-17,17:17:00,Completed,Takeaway,Online Wallet,,8391.61,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,,
46338,1541,4,2025-09-24,21:31:00,Completed,Third-party Delivery,Cash,,6984.9,Restaurant 004,Cafe,4,West-4,Female,Third-party Delivery,,
46339,35723,18,2025-12-05,14:35:00,Completed,Dine-in,Card,,8167.72,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,,
46340,8646,17,2025-05-11,16:53:00,Completed,Website/App,Card,,8414.89,Restaurant 017,Casual Dining,17,Clifton-17,Other,Takeaway,,
46341,15551,6,2025-09-17,14:07:00,Completed,Dine-in,Card,,13757.47,Restaurant 006,Fast Food,6,Garden-6,Other,Third-party Delivery,,
46342,18638,12,2025-04-26,22:56:00,Completed,Website/App,Cash,,30630.86,Restaurant 012,Fast Food,12,South-12,Other,Website/App,,
46344,34326,14,2025-08-21,20:35:00,Completed,Third-party Delivery,Cash,,9641.93,Restaurant 014,Cafe,14,West-14,Female,Dine-in,,
46345,43480,4,2025-09-04,20:54:00,Completed,Website/App,Cash,,5717.47,Restaurant 004,Cafe,4,West-4,Other,Takeaway,,
46346,49907,18,2025-08-04,14:44:00,Completed,Website/App,Online Wallet,,6272.5,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,,
46347,24105,9,2025-11-16,20:04:00,Completed,Third-party Delivery,Card,,6449.18,Restaurant 009,Cafe,9,Defence-9,Female,Dine-in,,
46348,32575,12,2025-02-18,14:22:00,Completed,Takeaway,Cash,,17879.67,Restaurant 012,Fast Food,12,South-12,Other,Third-party Delivery,,
46350,5311,13,2025-06-26,12:23:00,Completed,Third-party Delivery,Card,,7554.75,Restaurant 013,Cafe,13,East-13,Male,Website/App,,
46351,3039,7,2025-09-21,19:32:00,Completed,Dine-in,Cash,,11545.96,Restaurant 007,Casual Dining,7,Clifton-7,Female,Dine-in,,
46352,46344,17,2025-09-08,14:27:00,Completed,Third-party Delivery,Cash,,14552.44,Restaurant 017,Casual Dining,17,Clifton-17,Male,Website/App,,
46353,32492,19,2025-06-24,19:59:00,Completed,Dine-in,Online Wallet,,3127.86,Restaurant 019,Fast Food,19,Defence-19,Male,Takeaway,,
46354,41223,19,2025-11-26,12:21:00,Completed,Takeaway,Online Wallet,,4497.1,Restaurant 019,Fast Food,19,Defence-19,Female,Third-party Delivery,,
46355,40563,4,2025-11-19,15:14:00,Completed,Takeaway,Cash,5,9563.02,Restaurant 004,Cafe,4,West-4,Other,Website/App,Promotion 005,Percentage Discount
46356,45249,18,2025-07-30,13:58:00,Completed,Website/App,Cash,,6894.08,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,,
46357,33751,10,2025-04-27,12:33:00,Completed,Website/App,Online Wallet,,6043.8,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Takeaway,,
46359,12665,7,2025-07-19,22:16:00,Completed,Dine-in,Cash,19,15477.95,Restaurant 007,Casual Dining,7,Clifton-7,Other,Website/App,Promotion 019,Percentage Discount
46360,43600,16,2025-10-02,20:14:00,Completed,Website/App,Card,,12825.17,Restaurant 016,Cafe,16,Garden-16,Male,Takeaway,,
46363,21278,2,2025-08-18,18:05:00,Completed,Third-party Delivery,Online Wallet,4,14099.53,Restaurant 002,Casual Dining,2,South-2,Male,Takeaway,Promotion 004,Seasonal
46364,47069,19,2025-04-08,19:20:00,Completed,Dine-in,Card,,3721.84,Restaurant 019,Fast Food,19,Defence-19,Female,Takeaway,,
46365,49431,17,2025-01-17,13:39:00,Completed,Third-party Delivery,Card,,9854.56,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
46366,42839,2,2025-10-06,18:08:00,Completed,Website/App,Online Wallet,,17362.54,Restaurant 002,Casual Dining,2,South-2,Male,Website/App,,
46368,23285,17,2025-04-15,19:07:00,Completed,Dine-in,Card,,12064.57,Restaurant 017,Casual Dining,17,Clifton-17,Other,Takeaway,,
46370,16837,17,2025-01-12,19:03:00,Completed,Takeaway,Online Wallet,,18969.16,Restaurant 017,Casual Dining,17,Clifton-17,Male,Dine-in,,
46371,33929,8,2025-07-20,14:52:00,Completed,Dine-in,Online Wallet,,6278.88,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Third-party Delivery,,
46372,5272,17,2025-09-05,16:15:00,Completed,Takeaway,Online Wallet,,9647.81,Restaurant 017,Casual Dining,17,Clifton-17,Male,Dine-in,,
46373,46472,12,2025-04-18,11:37:00,Completed,Website/App,Online Wallet,,18972.79,Restaurant 012,Fast Food,12,South-12,Female,Third-party Delivery,,
46374,40991,16,2025-08-19,14:59:00,Completed,Takeaway,Online Wallet,,13262.57,Restaurant 016,Cafe,16,Garden-16,Male,Dine-in,,
46376,29705,6,2025-08-25,20:13:00,Completed,Third-party Delivery,Card,,15174.8,Restaurant 006,Fast Food,6,Garden-6,Other,Takeaway,,
46377,39570,18,2025-12-01,21:38:00,Completed,Dine-in,Online Wallet,,6039.89,Restaurant 018,Fast Food,18,Gulshan-18,Male,Takeaway,,
46378,41042,7,2025-04-26,12:52:00,Completed,Takeaway,Card,16,15179.17,Restaurant 007,Casual Dining,7,Clifton-7,Male,Third-party Delivery,Promotion 016,Percentage Discount
46379,13114,15,2025-01-12,18:00:00,Completed,Takeaway,Cash,,13558.24,Restaurant 015,Fast Food,15,Central-15,Female,Dine-in,,
46380,18905,15,2025-05-14,20:58:00,Completed,Website/App,Cash,,23293.04,Restaurant 015,Fast Food,15,Central-15,Male,Takeaway,,
46381,21808,3,2025-11-18,12:36:00,Completed,Third-party Delivery,Online Wallet,,12892.03,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,,
46382,37681,15,2025-11-20,14:23:00,Completed,Dine-in,Card,,19841.12,Restaurant 015,Fast Food,15,Central-15,Other,Takeaway,,
46383,39057,20,2025-09-04,19:11:00,Completed,Dine-in,Online Wallet,,3918.6,Restaurant 020,Fast Food,20,Korangi-20,Female,Third-party Delivery,,
46384,37059,5,2025-07-19,14:13:00,Completed,Dine-in,Card,27,20989.37,Restaurant 005,Casual Dining,5,Central-5,Other,Dine-in,Promotion 027,Percentage Discount
46385,17054,5,2025-10-23,10:30:00,Completed,Third-party Delivery,Online Wallet,118,16754.05,Restaurant 005,Casual Dining,5,Central-5,Male,Third-party Delivery,Promotion 118,Percentage Discount
46386,2006,14,2025-10-07,21:50:00,Completed,Website/App,Online Wallet,,8463.65,Restaurant 014,Cafe,14,West-14,Female,Takeaway,,
46388,43929,20,2025-11-26,19:13:00,Completed,Website/App,Online Wallet,,6014.83,Restaurant 020,Fast Food,20,Korangi-20,Male,Dine-in,,
46389,45262,8,2025-04-11,21:05:00,Completed,Website/App,Online Wallet,,4703.3,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Third-party Delivery,,
46391,28898,11,2025-11-15,13:52:00,Completed,Dine-in,Cash,,11165.34,Restaurant 011,Cafe,11,North-11,Male,Third-party Delivery,,
46392,20318,5,2025-02-17,14:15:00,Completed,Takeaway,Card,,13874.5,Restaurant 005,Casual Dining,5,Central-5,Female,Dine-in,,
46393,18691,9,2025-06-13,19:57:00,Completed,Takeaway,Online Wallet,56,3308.68,Restaurant 009,Cafe,9,Defence-9,Other,Dine-in,Promotion 056,Percentage Discount
46394,19417,20,2025-08-11,21:17:00,Completed,Third-party Delivery,Card,,7571.81,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,,
46395,27960,9,2025-09-17,13:03:00,Completed,Website/App,Card,,6028.22,Restaurant 009,Cafe,9,Defence-9,Male,Takeaway,,
46396,15892,6,2025-11-11,19:18:00,Completed,Dine-in,Online Wallet,,12417.92,Restaurant 006,Fast Food,6,Garden-6,Other,Dine-in,,
46397,1855,16,2025-09-24,12:43:00,Completed,Takeaway,Cash,,12737.3,Restaurant 016,Cafe,16,Garden-16,Male,Dine-in,,
46398,48594,10,2025-07-23,22:34:00,Completed,Third-party Delivery,Online Wallet,,8721.31,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Third-party Delivery,,
46401,14833,10,2025-09-05,16:51:00,Completed,Third-party Delivery,Online Wallet,,5812.73,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Dine-in,,
46402,36402,14,2025-02-07,20:58:00,Completed,Third-party Delivery,Card,,6116.52,Restaurant 014,Cafe,14,West-14,Other,Takeaway,,
46405,45939,13,2025-09-07,09:20:00,Completed,Third-party Delivery,Cash,,9359.92,Restaurant 013,Cafe,13,East-13,Female,Dine-in,,
46406,42963,17,2025-10-09,22:34:00,Completed,Third-party Delivery,Card,,10351.42,Restaurant 017,Casual Dining,17,Clifton-17,Male,Takeaway,,
46408,21458,3,2025-04-08,11:04:00,Completed,Website/App,Card,,9780.38,Restaurant 003,Fast Food,3,East-3,Other,Website/App,,
46410,36359,16,2025-03-12,21:36:00,Completed,Dine-in,Card,92,17558.12,Restaurant 016,Cafe,16,Garden-16,Female,Website/App,Promotion 092,Bundle
46412,25798,9,2025-10-29,18:18:00,Completed,Website/App,Cash,,4335.7,Restaurant 009,Cafe,9,Defence-9,Other,Website/App,,
46413,9575,8,2025-02-20,15:28:00,Completed,Third-party Delivery,Card,,7019.0,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Third-party Delivery,,
46414,1959,16,2025-05-10,13:16:00,Completed,Website/App,Cash,,12294.99,Restaurant 016,Cafe,16,Garden-16,Female,Website/App,,
46417,10357,8,2025-01-19,13:53:00,Completed,Third-party Delivery,Online Wallet,,6074.12,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Third-party Delivery,,
46418,1983,5,2025-11-25,21:39:00,Completed,Third-party Delivery,Cash,,15925.72,Restaurant 005,Casual Dining,5,Central-5,Other,Third-party Delivery,,
46419,48109,12,2025-04-20,12:54:00,Completed,Dine-in,Online Wallet,,19781.09,Restaurant 012,Fast Food,12,South-12,Female,Website/App,,
46420,22844,17,2025-10-01,18:11:00,Completed,Third-party Delivery,Online Wallet,,9894.24,Restaurant 017,Casual Dining,17,Clifton-17,Other,Takeaway,,
46421,20370,19,2025-04-27,15:35:00,Completed,Takeaway,Card,,4263.99,Restaurant 019,Fast Food,19,Defence-19,Female,Third-party Delivery,,
46422,27199,9,2025-08-24,14:59:00,Completed,Dine-in,Cash,,4627.37,Restaurant 009,Cafe,9,Defence-9,Male,Dine-in,,
46423,26110,15,2025-08-01,12:24:00,Completed,Third-party Delivery,Online Wallet,,19294.27,Restaurant 015,Fast Food,15,Central-15,Female,Website/App,,
46424,11931,8,2025-10-27,19:21:00,Completed,Website/App,Card,43,6338.44,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Takeaway,Promotion 043,Percentage Discount
46425,39968,10,2025-11-15,18:41:00,Completed,Dine-in,Online Wallet,20,6304.42,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Website/App,Promotion 020,Seasonal
46426,40435,1,2025-01-16,19:49:00,Completed,Dine-in,Card,32,13051.31,Restaurant 001,Casual Dining,1,North-1,Female,Website/App,Promotion 032,Percentage Discount
46429,42922,15,2025-07-12,13:57:00,Completed,Website/App,Cash,53,13268.92,Restaurant 015,Fast Food,15,Central-15,Female,Third-party Delivery,Promotion 053,Percentage Discount
46430,47517,15,2025-01-10,21:08:00,Completed,Website/App,Online Wallet,,19881.75,Restaurant 015,Fast Food,15,Central-15,Other,Takeaway,,
46432,31468,3,2025-03-22,12:36:00,Completed,Third-party Delivery,Cash,,9759.03,Restaurant 003,Fast Food,3,East-3,Other,Takeaway,,
46433,36841,18,2025-11-28,21:49:00,Completed,Third-party Delivery,Card,,7182.49,Restaurant 018,Fast Food,18,Gulshan-18,Female,Third-party Delivery,,
46434,32766,12,2025-11-19,13:21:00,Completed,Website/App,Online Wallet,76,23955.73,Restaurant 012,Fast Food,12,South-12,Male,Third-party Delivery,Promotion 076,Bundle
46435,23580,17,2025-06-08,13:27:00,Completed,Website/App,Card,,10995.1,Restaurant 017,Casual Dining,17,Clifton-17,Female,Website/App,,
46436,623,9,2025-12-06,14:36:00,Completed,Website/App,Online Wallet,,4892.86,Restaurant 009,Cafe,9,Defence-9,Other,Dine-in,,
46437,39782,10,2025-08-27,20:53:00,Completed,Website/App,Cash,,6922.95,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Website/App,,
46440,42914,18,2025-06-22,11:15:00,Completed,Dine-in,Cash,,8232.57,Restaurant 018,Fast Food,18,Gulshan-18,Male,Dine-in,,
46441,1020,19,2025-07-18,12:11:00,Completed,Third-party Delivery,Card,,3869.64,Restaurant 019,Fast Food,19,Defence-19,Female,Website/App,,
46443,14021,13,2025-03-02,18:31:00,Completed,Website/App,Card,,8438.22,Restaurant 013,Cafe,13,East-13,Male,Dine-in,,
46444,11913,13,2025-06-26,21:35:00,Completed,Website/App,Online Wallet,,10239.44,Restaurant 013,Cafe,13,East-13,Other,Dine-in,,
46445,24697,5,2025-05-23,20:07:00,Completed,Third-party Delivery,Online Wallet,,16350.95,Restaurant 005,Casual Dining,5,Central-5,Other,Dine-in,,
46446,43902,7,2025-02-28,14:58:00,Completed,Website/App,Online Wallet,,13757.38,Restaurant 007,Casual Dining,7,Clifton-7,Female,Takeaway,,
46448,46076,2,2025-03-30,20:09:00,Completed,Website/App,Online Wallet,,12281.94,Restaurant 002,Casual Dining,2,South-2,Female,Website/App,,
46450,35104,6,2025-08-09,19:56:00,Completed,Takeaway,Online Wallet,,11156.94,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,,
46452,49903,18,2025-01-01,20:11:00,Completed,Website/App,Cash,,8151.51,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,,
46453,3017,19,2025-03-09,20:13:00,Completed,Third-party Delivery,Cash,,3107.61,Restaurant 019,Fast Food,19,Defence-19,Female,Takeaway,,
46454,19390,14,2025-01-01,12:35:00,Completed,Dine-in,Cash,,11164.84,Restaurant 014,Cafe,14,West-14,Male,Takeaway,,
46455,25966,17,2025-09-20,12:10:00,Completed,Dine-in,Online Wallet,,10334.45,Restaurant 017,Casual Dining,17,Clifton-17,Other,Dine-in,,
46457,20333,14,2025-02-02,22:21:00,Completed,Website/App,Card,,7363.02,Restaurant 014,Cafe,14,West-14,Female,Takeaway,,
46458,44921,13,2025-08-06,18:38:00,Completed,Dine-in,Card,,7143.54,Restaurant 013,Cafe,13,East-13,Female,Website/App,,
46459,9982,13,2025-06-02,13:21:00,Completed,Takeaway,Online Wallet,3,9682.72,Restaurant 013,Cafe,13,East-13,Other,Third-party Delivery,Promotion 003,Bundle
46460,18065,20,2025-05-10,14:56:00,Completed,Takeaway,Card,,7965.84,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,,
46461,23619,16,2025-11-21,18:30:00,Completed,Dine-in,Card,,12742.65,Restaurant 016,Cafe,16,Garden-16,Male,Third-party Delivery,,
46463,34710,2,2025-11-01,18:03:00,Completed,Dine-in,Card,,26387.52,Restaurant 002,Casual Dining,2,South-2,Female,Third-party Delivery,,
46464,6409,12,2025-04-12,19:46:00,Completed,Website/App,Cash,,15462.21,Restaurant 012,Fast Food,12,South-12,Female,Takeaway,,
46465,11756,10,2025-08-07,14:41:00,Completed,Dine-in,Card,,4795.96,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Takeaway,,
46468,26618,8,2025-09-06,11:50:00,Completed,Dine-in,Card,47,7562.19,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Takeaway,Promotion 047,Seasonal
46469,32134,18,2025-12-01,19:17:00,Completed,Website/App,Online Wallet,,8297.83,Restaurant 018,Fast Food,18,Gulshan-18,Other,Takeaway,,
46470,17862,18,2025-11-22,21:29:00,Completed,Website/App,Online Wallet,,8325.66,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,,
46471,14176,5,2025-08-21,18:07:00,Completed,Third-party Delivery,Cash,,18611.53,Restaurant 005,Casual Dining,5,Central-5,Female,Takeaway,,
46473,40596,19,2025-05-27,19:11:00,Completed,Dine-in,Online Wallet,,3149.91,Restaurant 019,Fast Food,19,Defence-19,Male,Dine-in,,
46474,12483,19,2025-02-10,21:10:00,Completed,Website/App,Card,,2519.5,Restaurant 019,Fast Food,19,Defence-19,Female,Website/App,,
46476,7129,15,2025-12-06,13:16:00,Completed,Dine-in,Cash,,15754.46,Restaurant 015,Fast Food,15,Central-15,Male,Takeaway,,
46477,36291,6,2025-12-29,20:51:00,Completed,Dine-in,Online Wallet,,13457.98,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
46479,47291,2,2025-09-11,22:46:00,Completed,Dine-in,Cash,,18290.85,Restaurant 002,Casual Dining,2,South-2,Female,Third-party Delivery,,
46480,38909,10,2025-01-05,19:16:00,Completed,Third-party Delivery,Cash,,9047.95,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Website/App,,
46481,20221,14,2025-06-22,12:29:00,Completed,Third-party Delivery,Cash,,5903.45,Restaurant 014,Cafe,14,West-14,Other,Dine-in,,
46482,41559,5,2025-06-30,22:38:00,Completed,Third-party Delivery,Online Wallet,,17928.69,Restaurant 005,Casual Dining,5,Central-5,Other,Takeaway,,
46483,19308,16,2025-06-19,18:32:00,Completed,Takeaway,Online Wallet,,11859.39,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
46485,37215,17,2025-06-15,22:33:00,Completed,Takeaway,Card,,13907.78,Restaurant 017,Casual Dining,17,Clifton-17,Other,Third-party Delivery,,
46487,16553,2,2025-08-18,21:59:00,Completed,Takeaway,Cash,,21492.33,Restaurant 002,Casual Dining,2,South-2,Other,Website/App,,
46488,5084,1,2025-06-29,22:19:00,Completed,Website/App,Online Wallet,,16149.86,Restaurant 001,Casual Dining,1,North-1,Male,Website/App,,
46489,48870,6,2025-08-10,14:15:00,Completed,Takeaway,Online Wallet,,17629.2,Restaurant 006,Fast Food,6,Garden-6,Male,Third-party Delivery,,
46490,5261,17,2025-07-08,12:15:00,Completed,Takeaway,Cash,,8186.52,Restaurant 017,Casual Dining,17,Clifton-17,Other,Website/App,,
46491,34738,14,2025-05-29,13:41:00,Completed,Dine-in,Cash,,8605.1,Restaurant 014,Cafe,14,West-14,Other,Website/App,,
46492,39175,6,2025-01-11,20:22:00,Completed,Takeaway,Cash,,11341.84,Restaurant 006,Fast Food,6,Garden-6,Other,Third-party Delivery,,
46493,41217,2,2025-04-23,12:43:00,Completed,Dine-in,Card,,17073.69,Restaurant 002,Casual Dining,2,South-2,Female,Website/App,,
46494,27381,9,2025-03-23,14:46:00,Completed,Website/App,Online Wallet,,3681.65,Restaurant 009,Cafe,9,Defence-9,Male,Dine-in,,
46495,28017,3,2025-01-05,14:46:00,Completed,Website/App,Online Wallet,,9909.69,Restaurant 003,Fast Food,3,East-3,Male,Third-party Delivery,,
46496,26840,18,2025-02-17,20:53:00,Completed,Website/App,Cash,,12148.97,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,,
46497,20073,13,2025-06-10,18:27:00,Completed,Website/App,Cash,,9175.68,Restaurant 013,Cafe,13,East-13,Male,Third-party Delivery,,
46498,18246,11,2025-02-01,19:35:00,Completed,Website/App,Online Wallet,13,10206.67,Restaurant 011,Cafe,11,North-11,Male,Takeaway,Promotion 013,Percentage Discount
