customer_id,last_order_date,days_since,preferred_channel,total_orders
17771,2025-02-09,325,Takeaway,1
17465,2025-02-09,325,Dine-in,1
18429,2025-02-09,325,Dine-in,1
36050,2025-02-09,325,Website/App,2
37073,2025-02-09,325,Takeaway,1
2649,2025-02-09,325,Dine-in,2
2693,2025-02-09,325,Dine-in,1
45020,2025-02-09,325,Takeaway,1
22776,2025-02-09,325,Website/App,1
30407,2025-02-09,325,Third-party Delivery,1
45383,2025-02-09,325,Dine-in,1
3509,2025-02-09,325,Website/App,2
32973,2025-02-09,325,Website/App,1
45475,2025-02-09,325,Website/App,1
22433,2025-02-09,325,Website/App,1
22672,2025-02-09,325,Dine-in,1
23084,2025-02-09,325,Website/App,1
39913,2025-02-09,325,Dine-in,1
2211,2025-02-09,325,Third-party Delivery,1
18158,2025-02-10,324,Third-party Delivery,2
13460,2025-02-10,324,Dine-in,1
43512,2025-02-10,324,Website/App,1
36237,2025-02-10,324,Takeaway,1
13881,2025-02-10,324,Dine-in,1
10185,2025-02-10,324,Website/App,1
3900,2025-02-10,324,Dine-in,2
9808,2025-02-10,324,Dine-in,1
18736,2025-02-10,324,Takeaway,1
31094,2025-02-10,324,Third-party Delivery,2
8074,2025-02-10,324,Website/App,2
44007,2025-02-10,324,Website/App,1
4436,2025-02-10,324,Takeaway,1
14888,2025-02-10,324,Dine-in,1
1164,2025-02-10,324,Dine-in,1
29635,2025-02-10,324,Website/App,3
12492,2025-02-10,324,Website/App,1
19754,2025-02-10,324,Dine-in,1
12634,2025-02-10,324,Website/App,2
30282,2025-02-10,324,Takeaway,2
42333,2025-02-10,324,Website/App,1
3498,2025-02-10,324,Takeaway,1
1989,2025-02-10,324,Third-party Delivery,1
17590,2025-02-10,324,Website/App,1
46346,2025-02-10,324,Website/App,1
18703,2025-02-10,324,Third-party Delivery,1
35816,2025-02-10,324,Dine-in,1
48778,2025-02-10,324,Website/App,1
46105,2025-02-10,324,Third-party Delivery,1
38113,2025-02-10,324,Takeaway,2
18557,2025-02-11,323,Website/App,1
35881,2025-02-11,323,Website/App,2
49099,2025-02-11,323,Third-party Delivery,1
36412,2025-02-11,323,Dine-in,1
1832,2025-02-11,323,Third-party Delivery,1
38839,2025-02-11,323,Dine-in,1
31982,2025-02-11,323,Third-party Delivery,1
32052,2025-02-11,323,Website/App,1
47326,2025-02-11,323,Takeaway,2
41917,2025-02-11,323,Third-party Delivery,1
11512,2025-02-11,323,Third-party Delivery,1
5679,2025-02-11,323,Dine-in,1
1564,2025-02-11,323,Third-party Delivery,1
10390,2025-02-11,323,Website/App,1
30236,2025-02-11,323,Takeaway,1
15696,2025-02-11,323,Dine-in,1
15699,2025-02-11,323,Website/App,1
11377,2025-02-11,323,Dine-in,1
36170,2025-02-11,323,Dine-in,2
43872,2025-02-11,323,Website/App,1
8250,2025-02-11,323,Takeaway,1
1059,2025-02-11,323,Website/App,3
40937,2025-02-11,323,Third-party Delivery,2
15435,2025-02-11,323,Takeaway,1
19483,2025-02-11,323,Third-party Delivery,1
34975,2025-02-11,323,Takeaway,1
6064,2025-02-11,323,Dine-in,1
37530,2025-02-11,323,Third-party Delivery,1
29536,2025-02-11,323,Dine-in,1
29722,2025-02-11,323,Website/App,2
48063,2025-02-11,323,Website/App,2
23446,2025-02-11,323,Website/App,3
39733,2025-02-11,323,Website/App,2
39460,2025-02-11,323,Dine-in,1
34745,2025-02-11,323,Dine-in,1
15854,2025-02-11,323,Takeaway,1
36628,2025-02-11,323,Takeaway,1
25001,2025-02-11,323,Dine-in,1
2216,2025-02-12,322,Dine-in,1
11625,2025-02-12,322,Dine-in,1
32075,2025-02-12,322,Website/App,1
14134,2025-02-12,322,Takeaway,2
2775,2025-02-12,322,Website/App,1
32720,2025-02-12,322,Dine-in,1
21155,2025-02-12,322,Dine-in,1
2854,2025-02-12,322,Takeaway,1
35456,2025-02-12,322,Takeaway,1
15989,2025-02-12,322,Takeaway,1
20658,2025-02-12,322,Website/App,1
322,2025-02-12,322,Third-party Delivery,1
13145,2025-02-12,322,Dine-in,1
40498,2025-02-12,322,Takeaway,1
7825,2025-02-12,322,Website/App,2
33172,2025-02-12,322,Dine-in,1
8252,2025-02-12,322,Third-party Delivery,1
8380,2025-02-12,322,Takeaway,2
49480,2025-02-12,322,Website/App,1
5450,2025-02-12,322,Third-party Delivery,1
12683,2025-02-12,322,Dine-in,1
44514,2025-02-12,322,Dine-in,2
41627,2025-02-12,322,Takeaway,1
2551,2025-02-12,322,Takeaway,1
13878,2025-02-12,322,Third-party Delivery,1
22465,2025-02-12,322,Website/App,1
33538,2025-02-12,322,Dine-in,1
47991,2025-02-12,322,Website/App,1
40472,2025-02-12,322,Third-party Delivery,1
48004,2025-02-12,322,Takeaway,1
4021,2025-02-12,322,Third-party Delivery,1
14534,2025-02-13,321,Third-party Delivery,1
48517,2025-02-13,321,Dine-in,1
10777,2025-02-13,321,Takeaway,2
9634,2025-02-13,321,Takeaway,1
31324,2025-02-13,321,Third-party Delivery,1
24945,2025-02-13,321,Takeaway,1
21905,2025-02-13,321,Website/App,1
20686,2025-02-13,321,Third-party Delivery,1
39197,2025-02-13,321,Website/App,1
32624,2025-02-13,321,Dine-in,1
20097,2025-02-13,321,Third-party Delivery,1
48363,2025-02-13,321,Website/App,1
24720,2025-02-13,321,Dine-in,1
37581,2025-02-13,321,Takeaway,1
9264,2025-02-13,321,Dine-in,1
26475,2025-02-13,321,Third-party Delivery,1
17769,2025-02-13,321,Takeaway,2
41858,2025-02-13,321,Third-party Delivery,1
41731,2025-02-13,321,Takeaway,1
41741,2025-02-13,321,Third-party Delivery,1
23076,2025-02-13,321,Takeaway,2
23828,2025-02-13,321,Dine-in,2
23499,2025-02-13,321,Website/App,1
2032,2025-02-13,321,Takeaway,1
49621,2025-02-13,321,Dine-in,2
9113,2025-02-13,321,Website/App,1
42593,2025-02-13,321,Takeaway,1
42757,2025-02-14,320,Third-party Delivery,1
6488,2025-02-14,320,Dine-in,1
29281,2025-02-14,320,Takeaway,1
22833,2025-02-14,320,Website/App,1
4267,2025-02-14,320,Website/App,1
49280,2025-02-14,320,Takeaway,2
49253,2025-02-14,320,Takeaway,1
25805,2025-02-14,320,Takeaway,1
9108,2025-02-14,320,Third-party Delivery,1
9064,2025-02-14,320,Website/App,1
25772,2025-02-14,320,Dine-in,2
9860,2025-02-14,320,Dine-in,1
15707,2025-02-14,320,Website/App,1
30190,2025-02-14,320,Dine-in,2
40244,2025-02-14,320,Website/App,1
40297,2025-02-14,320,Third-party Delivery,1
40105,2025-02-14,320,Takeaway,1
49555,2025-02-14,320,Website/App,2
18646,2025-02-14,320,Website/App,1
21285,2025-02-14,320,Third-party Delivery,1
31863,2025-02-14,320,Third-party Delivery,2
2014,2025-02-14,320,Dine-in,1
5822,2025-02-14,320,Takeaway,1
14953,2025-02-14,320,Dine-in,1
9219,2025-02-14,320,Takeaway,1
15942,2025-02-14,320,Third-party Delivery,2
46895,2025-02-14,320,Dine-in,2
40601,2025-02-14,320,Takeaway,1
37224,2025-02-14,320,Dine-in,1
1911,2025-02-14,320,Website/App,1
13783,2025-02-14,320,Third-party Delivery,1
14007,2025-02-14,320,Third-party Delivery,2
15831,2025-02-14,320,Third-party Delivery,2
44915,2025-02-14,320,Website/App,2
36979,2025-02-14,320,Takeaway,2
1587,2025-02-14,320,Third-party Delivery,1
24605,2025-02-14,320,Dine-in,1
21023,2025-02-14,320,Third-party Delivery,1
43665,2025-02-14,320,Dine-in,1
45661,2025-02-14,320,Takeaway,1
1423,2025-02-14,320,Dine-in,2
24456,2025-02-15,319,Dine-in,2
16010,2025-02-15,319,Third-party Delivery,1
22286,2025-02-15,319,Third-party Delivery,2
6159,2025-02-15,319,Takeaway,1
20029,2025-02-15,319,Dine-in,1
10784,2025-02-15,319,Third-party Delivery,1
46936,2025-02-15,319,Takeaway,1
25018,2025-02-15,319,Website/App,1
15439,2025-02-15,319,Dine-in,1
1595,2025-02-15,319,Third-party Delivery,1
1248,2025-02-15,319,Takeaway,1
49601,2025-02-15,319,Third-party Delivery,2
32301,2025-02-15,319,Website/App,1
17963,2025-02-15,319,Third-party Delivery,2
16156,2025-02-15,319,Takeaway,1
44675,2025-02-15,319,Website/App,1
23433,2025-02-15,319,Dine-in,1
4879,2025-02-15,319,Website/App,1
30218,2025-02-15,319,Website/App,1
15642,2025-02-15,319,Takeaway,2
42879,2025-02-15,319,Takeaway,1
14803,2025-02-15,319,Website/App,1
40025,2025-02-15,319,Website/App,1
19633,2025-02-15,319,Dine-in,1
41328,2025-02-15,319,Takeaway,1
34585,2025-02-15,319,Website/App,2
36877,2025-02-15,319,Website/App,2
7705,2025-02-15,319,Dine-in,1
17749,2025-02-15,319,Takeaway,1
24706,2025-02-15,319,Dine-in,1
41220,2025-02-15,319,Takeaway,1
36029,2025-02-15,319,Takeaway,1
20790,2025-02-15,319,Website/App,1
29079,2025-02-15,319,Website/App,1
7662,2025-02-15,319,Dine-in,1
6444,2025-02-15,319,Dine-in,1
33474,2025-02-15,319,Website/App,1
24114,2025-02-15,319,Third-party Delivery,1
34949,2025-02-15,319,Dine-in,1
34250,2025-02-15,319,Takeaway,1
34235,2025-02-15,319,Takeaway,2
34446,2025-02-15,319,Dine-in,1
2787,2025-02-15,319,Takeaway,1
16695,2025-02-15,319,Third-party Delivery,1
36558,2025-02-15,319,Third-party Delivery,1
43145,2025-02-15,319,Takeaway,1
8461,2025-02-15,319,Third-party Delivery,1
26480,2025-02-15,319,Website/App,1
837,2025-02-15,319,Takeaway,1
38874,2025-02-15,319,Takeaway,1
42396,2025-02-15,319,Dine-in,1
32922,2025-02-16,318,Website/App,1
16372,2025-02-16,318,Third-party Delivery,2
21303,2025-02-16,318,Third-party Delivery,1
16551,2025-02-16,318,Takeaway,1
32193,2025-02-16,318,Dine-in,1
46287,2025-02-16,318,Takeaway,1
7076,2025-02-16,318,Takeaway,1
1039,2025-02-16,318,Takeaway,1
27581,2025-02-16,318,Dine-in,2
35382,2025-02-16,318,Third-party Delivery,2
16564,2025-02-16,318,Third-party Delivery,2
43335,2025-02-16,318,Third-party Delivery,1
36367,2025-02-16,318,Third-party Delivery,2
11938,2025-02-16,318,Takeaway,2
38449,2025-02-16,318,Third-party Delivery,2
38607,2025-02-16,318,Dine-in,1
30875,2025-02-16,318,Takeaway,1
1210,2025-02-16,318,Dine-in,1
1202,2025-02-16,318,Website/App,1
30798,2025-02-16,318,Dine-in,1
45069,2025-02-16,318,Takeaway,1
48322,2025-02-16,318,Third-party Delivery,2
33334,2025-02-16,318,Website/App,1
43041,2025-02-16,318,Dine-in,1
16210,2025-02-16,318,Takeaway,1
41024,2025-02-16,318,Third-party Delivery,1
96,2025-02-16,318,Dine-in,1
23041,2025-02-16,318,Third-party Delivery,1
10113,2025-02-16,318,Third-party Delivery,1
30004,2025-02-16,318,Third-party Delivery,1
40024,2025-02-16,318,Third-party Delivery,1
39584,2025-02-16,318,Takeaway,1
4337,2025-02-16,318,Dine-in,1
47396,2025-02-16,318,Third-party Delivery,1
12715,2025-02-16,318,Website/App,1
19974,2025-02-16,318,Website/App,2
22827,2025-02-16,318,Third-party Delivery,1
34529,2025-02-16,318,Takeaway,1
41147,2025-02-16,318,Dine-in,1
37183,2025-02-16,318,Takeaway,1
35114,2025-02-16,318,Third-party Delivery,1
29184,2025-02-16,318,Website/App,1
34894,2025-02-16,318,Website/App,1
40862,2025-02-16,318,Takeaway,1
47984,2025-02-16,318,Website/App,1
22375,2025-02-16,318,Website/App,1
12067,2025-02-16,318,Third-party Delivery,1
12238,2025-02-16,318,Takeaway,1
33719,2025-02-16,318,Dine-in,1
14042,2025-02-16,318,Website/App,1
35584,2025-02-16,318,Dine-in,1
34147,2025-02-16,318,Third-party Delivery,2
14840,2025-02-16,318,Website/App,1
33037,2025-02-17,317,Third-party Delivery,1
6656,2025-02-17,317,Website/App,2
33901,2025-02-17,317,Website/App,1
38316,2025-02-17,317,Third-party Delivery,2
24557,2025-02-17,317,Website/App,1
24580,2025-02-17,317,Takeaway,2
39328,2025-02-17,317,Takeaway,1
9615,2025-02-17,317,Takeaway,1
40578,2025-02-17,317,Third-party Delivery,1
21434,2025-02-17,317,Third-party Delivery,1
18108,2025-02-17,317,Dine-in,1
25168,2025-02-17,317,Takeaway,1
36354,2025-02-17,317,Third-party Delivery,1
6412,2025-02-17,317,Third-party Delivery,1
14286,2025-02-17,317,Dine-in,2
3728,2025-02-17,317,Dine-in,1
14536,2025-02-17,317,Dine-in,1
40932,2025-02-17,317,Website/App,1
34295,2025-02-17,317,Dine-in,1
6071,2025-02-17,317,Dine-in,1
4300,2025-02-17,317,Dine-in,1
33581,2025-02-17,317,Third-party Delivery,1
20435,2025-02-17,317,Third-party Delivery,1
42697,2025-02-17,317,Takeaway,1
41631,2025-02-17,317,Website/App,1
42898,2025-02-17,317,Website/App,1
15678,2025-02-17,317,Website/App,2
16772,2025-02-17,317,Third-party Delivery,1
47912,2025-02-17,317,Dine-in,1
33647,2025-02-17,317,Takeaway,1
38798,2025-02-17,317,Third-party Delivery,2
31992,2025-02-17,317,Website/App,1
49297,2025-02-17,317,Third-party Delivery,1
26923,2025-02-17,317,Website/App,1
49153,2025-02-18,316,Website/App,1
17475,2025-02-18,316,Dine-in,1
9314,2025-02-18,316,Dine-in,2
16703,2025-02-18,316,Takeaway,1
13035,2025-02-18,316,Third-party Delivery,1
43972,2025-02-18,316,Third-party Delivery,1
24063,2025-02-18,316,Third-party Delivery,2
37812,2025-02-18,316,Dine-in,1
9604,2025-02-18,316,Third-party Delivery,1
27721,2025-02-18,316,Dine-in,1
6396,2025-02-18,316,Third-party Delivery,1
1421,2025-02-18,316,Dine-in,1
22385,2025-02-18,316,Dine-in,1
41753,2025-02-18,316,Website/App,1
2576,2025-02-18,316,Website/App,2
35160,2025-02-18,316,Website/App,1
20562,2025-02-18,316,Dine-in,1
2639,2025-02-18,316,Takeaway,1
41256,2025-02-18,316,Website/App,1
31657,2025-02-18,316,Website/App,1
46779,2025-02-18,316,Takeaway,1
37011,2025-02-18,316,Third-party Delivery,1
45468,2025-02-18,316,Third-party Delivery,1
38268,2025-02-18,316,Website/App,1
45302,2025-02-18,316,Website/App,1
34889,2025-02-18,316,Takeaway,1
8704,2025-02-18,316,Website/App,1
5305,2025-02-18,316,Website/App,1
38864,2025-02-18,316,Third-party Delivery,1
29483,2025-02-18,316,Dine-in,1
7733,2025-02-18,316,Dine-in,1
7365,2025-02-18,316,Third-party Delivery,1
32602,2025-02-18,316,Dine-in,1
49200,2025-02-18,316,Dine-in,1
23663,2025-02-18,316,Dine-in,1
8165,2025-02-18,316,Dine-in,1
40171,2025-02-19,315,Dine-in,1
35394,2025-02-19,315,Takeaway,1
46787,2025-02-19,315,Third-party Delivery,1
33124,2025-02-19,315,Takeaway,1
22507,2025-02-19,315,Website/App,1
35753,2025-02-19,315,Website/App,2
30117,2025-02-19,315,Website/App,1
13744,2025-02-19,315,Third-party Delivery,1
27383,2025-02-19,315,Website/App,1
2830,2025-02-19,315,Third-party Delivery,1
2471,2025-02-19,315,Third-party Delivery,1
24072,2025-02-19,315,Website/App,1
37594,2025-02-19,315,Third-party Delivery,1
6126,2025-02-19,315,Third-party Delivery,1
15062,2025-02-19,315,Website/App,1
11219,2025-02-19,315,Website/App,2
41928,2025-02-19,315,Third-party Delivery,2
47323,2025-02-19,315,Website/App,1
33706,2025-02-19,315,Website/App,1
33832,2025-02-19,315,Third-party Delivery,1
38616,2025-02-19,315,Website/App,1
4532,2025-02-19,315,Dine-in,1
14669,2025-02-19,315,Dine-in,2
41469,2025-02-19,315,Takeaway,1
45169,2025-02-19,315,Website/App,1
8021,2025-02-19,315,Takeaway,1
24801,2025-02-19,315,Website/App,1
43092,2025-02-19,315,Dine-in,1
17934,2025-02-19,315,Third-party Delivery,2
408,2025-02-19,315,Takeaway,1
1494,2025-02-19,315,Website/App,1
25843,2025-02-19,315,Dine-in,2
23539,2025-02-19,315,Takeaway,1
15152,2025-02-19,315,Website/App,2
38735,2025-02-19,315,Third-party Delivery,1
32025,2025-02-19,315,Third-party Delivery,1
43049,2025-02-19,315,Website/App,1
4695,2025-02-19,315,Dine-in,1
23464,2025-02-20,314,Third-party Delivery,3
42266,2025-02-20,314,Third-party Delivery,1
15366,2025-02-20,314,Takeaway,1
15381,2025-02-20,314,Dine-in,1
32257,2025-02-20,314,Dine-in,1
459,2025-02-20,314,Takeaway,1
24359,2025-02-20,314,Website/App,1
41954,2025-02-20,314,Third-party Delivery,2
33328,2025-02-20,314,Dine-in,1
7412,2025-02-20,314,Dine-in,1
12525,2025-02-20,314,Dine-in,1
10213,2025-02-20,314,Dine-in,1
48971,2025-02-20,314,Dine-in,1
9575,2025-02-20,314,Third-party Delivery,1
12595,2025-02-20,314,Takeaway,2
43975,2025-02-20,314,Takeaway,1
9067,2025-02-20,314,Dine-in,1
38349,2025-02-20,314,Third-party Delivery,2
26121,2025-02-20,314,Third-party Delivery,1
11289,2025-02-20,314,Website/App,1
26838,2025-02-20,314,Website/App,1
27164,2025-02-20,314,Dine-in,1
27250,2025-02-20,314,Dine-in,1
13242,2025-02-20,314,Website/App,2
46223,2025-02-20,314,Dine-in,1
48224,2025-02-20,314,Third-party Delivery,1
37202,2025-02-20,314,Third-party Delivery,1
33222,2025-02-20,314,Dine-in,1
28875,2025-02-20,314,Website/App,2
24265,2025-02-20,314,Takeaway,1
22583,2025-02-20,314,Takeaway,1
15917,2025-02-20,314,Takeaway,1
6008,2025-02-21,313,Takeaway,1
9630,2025-02-21,313,Takeaway,1
39663,2025-02-21,313,Website/App,1
41907,2025-02-21,313,Website/App,2
1101,2025-02-21,313,Dine-in,1
13007,2025-02-21,313,Website/App,1
7689,2025-02-21,313,Website/App,1
16696,2025-02-21,313,Website/App,1
37703,2025-02-21,313,Third-party Delivery,2
26166,2025-02-21,313,Third-party Delivery,1
32289,2025-02-21,313,Dine-in,1
19009,2025-02-21,313,Dine-in,1
36684,2025-02-21,313,Website/App,1
21336,2025-02-21,313,Website/App,1
27141,2025-02-21,313,Website/App,2
15283,2025-02-21,313,Takeaway,1
41065,2025-02-21,313,Website/App,1
2156,2025-02-21,313,Website/App,1
15906,2025-02-21,313,Dine-in,1
23823,2025-02-21,313,Dine-in,1
13567,2025-02-21,313,Takeaway,1
12970,2025-02-21,313,Dine-in,2
23711,2025-02-21,313,Website/App,1
41350,2025-02-21,313,Takeaway,1
39353,2025-02-21,313,Dine-in,1
4451,2025-02-21,313,Third-party Delivery,3
40799,2025-02-21,313,Website/App,1
22389,2025-02-21,313,Website/App,1
17622,2025-02-21,313,Dine-in,1
37420,2025-02-21,313,Third-party Delivery,1
7663,2025-02-21,313,Third-party Delivery,1
29220,2025-02-21,313,Dine-in,1
1705,2025-02-22,312,Third-party Delivery,1
7933,2025-02-22,312,Dine-in,2
9591,2025-02-22,312,Takeaway,1
3312,2025-02-22,312,Website/App,1
23176,2025-02-22,312,Dine-in,1
1997,2025-02-22,312,Dine-in,1
23121,2025-02-22,312,Third-party Delivery,1
17367,2025-02-22,312,Dine-in,1
16565,2025-02-22,312,Website/App,1
26716,2025-02-22,312,Dine-in,1
49285,2025-02-22,312,Third-party Delivery,1
10890,2025-02-22,312,Dine-in,1
18334,2025-02-22,312,Dine-in,1
14293,2025-02-22,312,Dine-in,1
6626,2025-02-22,312,Website/App,2
13118,2025-02-22,312,Takeaway,2
46913,2025-02-22,312,Dine-in,1
46910,2025-02-22,312,Takeaway,2
2459,2025-02-22,312,Website/App,1
8059,2025-02-22,312,Takeaway,1
33639,2025-02-22,312,Third-party Delivery,1
13640,2025-02-22,312,Takeaway,1
37271,2025-02-22,312,Third-party Delivery,1
42830,2025-02-22,312,Website/App,1
30582,2025-02-22,312,Third-party Delivery,1
20114,2025-02-22,312,Takeaway,1
34922,2025-02-22,312,Dine-in,1
40186,2025-02-22,312,Third-party Delivery,1
15987,2025-02-22,312,Dine-in,3
14895,2025-02-22,312,Dine-in,1
28613,2025-02-22,312,Website/App,2
17703,2025-02-22,312,Website/App,1
6905,2025-02-22,312,Website/App,1
1420,2025-02-22,312,Dine-in,1
31749,2025-02-22,312,Dine-in,1
48193,2025-02-22,312,Third-party Delivery,2
42764,2025-02-22,312,Dine-in,2
20091,2025-02-22,312,Dine-in,1
20042,2025-02-22,312,Third-party Delivery,1
33333,2025-02-22,312,Website/App,1
33773,2025-02-22,312,Dine-in,1
33761,2025-02-22,312,Dine-in,2
33900,2025-02-22,312,Dine-in,1
21489,2025-02-22,312,Website/App,1
29532,2025-02-22,312,Takeaway,1
14218,2025-02-22,312,Website/App,2
13271,2025-02-22,312,Third-party Delivery,1
25846,2025-02-22,312,Takeaway,1
18125,2025-02-23,311,Third-party Delivery,1
38770,2025-02-23,311,Website/App,1
25915,2025-02-23,311,Dine-in,1
26466,2025-02-23,311,Dine-in,1
47217,2025-02-23,311,Dine-in,1
29695,2025-02-23,311,Dine-in,1
18091,2025-02-23,311,Third-party Delivery,1
4999,2025-02-23,311,Website/App,2
29571,2025-02-23,311,Third-party Delivery,1
21128,2025-02-23,311,Website/App,2
46183,2025-02-23,311,Third-party Delivery,1
46332,2025-02-23,311,Website/App,1
17743,2025-02-23,311,Takeaway,1
1363,2025-02-23,311,Dine-in,2
41712,2025-02-23,311,Dine-in,2
34873,2025-02-23,311,Dine-in,1
20601,2025-02-23,311,Takeaway,1
24060,2025-02-23,311,Third-party Delivery,3
9704,2025-02-23,311,Website/App,1
48343,2025-02-23,311,Takeaway,1
12483,2025-02-23,311,Website/App,2
18889,2025-02-23,311,Dine-in,2
38930,2025-02-23,311,Third-party Delivery,2
15971,2025-02-23,311,Dine-in,1
22275,2025-02-23,311,Website/App,2
11903,2025-02-23,311,Website/App,1
45195,2025-02-23,311,Third-party Delivery,1
47056,2025-02-23,311,Third-party Delivery,1
47873,2025-02-23,311,Takeaway,2
28754,2025-02-23,311,Third-party Delivery,1
49369,2025-02-23,311,Third-party Delivery,1
41986,2025-02-23,311,Website/App,1
42028,2025-02-23,311,Website/App,2
39141,2025-02-23,311,Third-party Delivery,1
32106,2025-02-23,311,Dine-in,1
48913,2025-02-23,311,Dine-in,1
25055,2025-02-23,311,Dine-in,3
5670,2025-02-23,311,Dine-in,1
19733,2025-02-23,311,Third-party Delivery,2
27711,2025-02-23,311,Website/App,2
19631,2025-02-23,311,Dine-in,1
12133,2025-02-23,311,Dine-in,1
39674,2025-02-23,311,Takeaway,1
10364,2025-02-23,311,Website/App,3
7527,2025-02-23,311,Third-party Delivery,1
34969,2025-02-23,311,Third-party Delivery,2
37564,2025-02-23,311,Dine-in,1
34695,2025-02-23,311,Dine-in,3
17152,2025-02-23,311,Takeaway,1
14138,2025-02-23,311,Takeaway,2
15669,2025-02-23,311,Takeaway,1
10497,2025-02-23,311,Website/App,1
15661,2025-02-23,311,Takeaway,1
10305,2025-02-23,311,Website/App,1
35640,2025-02-23,311,Takeaway,1
13104,2025-02-23,311,Website/App,1
46123,2025-02-24,310,Website/App,2
9025,2025-02-24,310,Takeaway,2
856,2025-02-24,310,Takeaway,1
24177,2025-02-24,310,Dine-in,1
36323,2025-02-24,310,Third-party Delivery,1
1346,2025-02-24,310,Dine-in,1
33457,2025-02-24,310,Takeaway,1
31010,2025-02-24,310,Website/App,2
44748,2025-02-24,310,Dine-in,1
19035,2025-02-24,310,Takeaway,1
39496,2025-02-24,310,Website/App,2
44780,2025-02-24,310,Website/App,1
39630,2025-02-24,310,Website/App,1
12121,2025-02-24,310,Dine-in,1
17448,2025-02-24,310,Takeaway,1
17680,2025-02-24,310,Dine-in,1
40554,2025-02-24,310,Third-party Delivery,1
33510,2025-02-24,310,Website/App,1
6489,2025-02-24,310,Takeaway,1
45409,2025-02-24,310,Dine-in,1
1789,2025-02-24,310,Dine-in,1
17021,2025-02-24,310,Third-party Delivery,1
19676,2025-02-24,310,Third-party Delivery,3
14879,2025-02-24,310,Dine-in,3
35643,2025-02-24,310,Third-party Delivery,1
10522,2025-02-24,310,Takeaway,1
15738,2025-02-24,310,Website/App,2
29499,2025-02-24,310,Third-party Delivery,2
30023,2025-02-24,310,Third-party Delivery,1
10926,2025-02-24,310,Dine-in,1
25539,2025-02-24,310,Takeaway,1
3722,2025-02-24,310,Website/App,2
8183,2025-02-24,310,Website/App,1
6691,2025-02-24,310,Website/App,1
26953,2025-02-24,310,Takeaway,1
49527,2025-02-24,310,Website/App,1
4817,2025-02-24,310,Website/App,1
8817,2025-02-24,310,Third-party Delivery,1
23183,2025-02-25,309,Third-party Delivery,1
39988,2025-02-25,309,Dine-in,2
43370,2025-02-25,309,Website/App,1
43329,2025-02-25,309,Website/App,2
44954,2025-02-25,309,Takeaway,1
12208,2025-02-25,309,Takeaway,1
23274,2025-02-25,309,Takeaway,2
471,2025-02-25,309,Dine-in,3
47773,2025-02-25,309,Dine-in,1
566,2025-02-25,309,Dine-in,2
16176,2025-02-25,309,Website/App,1
21830,2025-02-25,309,Takeaway,1
1080,2025-02-25,309,Third-party Delivery,3
33031,2025-02-25,309,Takeaway,1
42186,2025-02-25,309,Third-party Delivery,1
11649,2025-02-25,309,Takeaway,1
6032,2025-02-25,309,Website/App,1
36497,2025-02-25,309,Dine-in,1
2451,2025-02-25,309,Takeaway,1
22764,2025-02-25,309,Website/App,1
41140,2025-02-25,309,Takeaway,1
460,2025-02-25,309,Takeaway,1
41093,2025-02-25,309,Dine-in,1
26450,2025-02-25,309,Dine-in,1
26231,2025-02-25,309,Website/App,1
39308,2025-02-25,309,Dine-in,1
12705,2025-02-25,309,Website/App,1
43966,2025-02-25,309,Takeaway,1
21283,2025-02-25,309,Third-party Delivery,1
39529,2025-02-25,309,Third-party Delivery,1
39565,2025-02-25,309,Takeaway,1
28286,2025-02-25,309,Dine-in,2
44842,2025-02-25,309,Takeaway,1
35615,2025-02-25,309,Takeaway,2
45935,2025-02-25,309,Website/App,2
27152,2025-02-25,309,Takeaway,1
8757,2025-02-25,309,Third-party Delivery,1
9014,2025-02-25,309,Dine-in,1
45390,2025-02-26,308,Dine-in,1
10361,2025-02-26,308,Third-party Delivery,1
24515,2025-02-26,308,Dine-in,1
22835,2025-02-26,308,Website/App,1
44567,2025-02-26,308,Website/App,2
35422,2025-02-26,308,Third-party Delivery,3
20296,2025-02-26,308,Takeaway,1
23662,2025-02-26,308,Third-party Delivery,1
12720,2025-02-26,308,Third-party Delivery,2
32084,2025-02-26,308,Third-party Delivery,2
21516,2025-02-26,308,Dine-in,2
15667,2025-02-26,308,Third-party Delivery,1
41967,2025-02-26,308,Third-party Delivery,1
16407,2025-02-26,308,Dine-in,1
46250,2025-02-26,308,Third-party Delivery,1
18250,2025-02-26,308,Website/App,1
6647,2025-02-26,308,Website/App,2
41285,2025-02-26,308,Dine-in,1
43733,2025-02-26,308,Third-party Delivery,2
32709,2025-02-26,308,Website/App,1
1079,2025-02-26,308,Third-party Delivery,1
23095,2025-02-26,308,Dine-in,1
38787,2025-02-26,308,Takeaway,2
32189,2025-02-26,308,Third-party Delivery,3
15754,2025-02-26,308,Third-party Delivery,1
12495,2025-02-26,308,Website/App,1
38400,2025-02-26,308,Third-party Delivery,1
3962,2025-02-26,308,Dine-in,1
26301,2025-02-26,308,Dine-in,1
45922,2025-02-26,308,Third-party Delivery,1
28945,2025-02-26,308,Third-party Delivery,1
10026,2025-02-26,308,Takeaway,2
1201,2025-02-26,308,Dine-in,1
9706,2025-02-26,308,Website/App,1
1481,2025-02-26,308,Website/App,1
34087,2025-02-26,308,Website/App,2
22861,2025-02-26,308,Takeaway,1
9044,2025-02-26,308,Dine-in,1
25704,2025-02-26,308,Website/App,2
174,2025-02-27,307,Dine-in,1
27631,2025-02-27,307,Website/App,1
